CarTravelID;Departure nodeID;Arrival nodeID;Departure time;Arrival time
3144;7514153;7515201;801;832
3148;7514105;7515201;812;841
3150;7515201;7514250;566;583
3153;7515201;7514153;611;645
3161;7515201;7514105;624;656
3210;7515201;7514336;312;324
4968;7514336;7515201;855;864
4973;7514105;7515201;828;857
5203;7514153;7515201;834;865
5440;7515201;7514336;689;701
5445;7514336;7515201;905;914
5448;7515201;7514336;699;711
5453;7514336;7515201;915;924
5456;7515201;7514336;709;721
5461;7514336;7515201;925;934
5464;7515201;7514336;719;731
5476;7515201;7514336;639;651
5484;7515201;7514336;649;661
5489;7514336;7515201;865;874
5492;7515201;7514336;659;671
5497;7514336;7515201;875;884
5500;7515201;7514336;669;681
5505;7514336;7515201;885;894
5508;7515201;7514153;638;672
5512;7515201;7514105;651;683
5516;7515201;7514250;633;650
5524;7515201;7514153;678;712
5525;7514105;7515201;860;889
5528;7515201;7514336;679;691
5533;7514336;7515201;895;904
5536;7515201;7514250;663;680
5544;7515201;7514105;713;745
5545;7514153;7515201;897;928
5548;7515201;7514250;673;690
5556;7515201;7514153;720;754
5557;7514105;7515201;906;935
5565;7514250;7515201;841;855
5568;7515201;7514250;694;711
5573;7514250;7515201;849;863
5576;7515201;7514250;704;721
5581;7514250;7515201;856;870
5584;7515201;7514250;714;731
5589;7514250;7515201;864;878
5592;7515201;7514250;724;741
5593;7514105;7515201;805;834
5597;7514250;7515201;871;885
5600;7515201;7514105;671;703
5601;7514153;7515201;851;882
5604;7515201;7514250;643;660
5612;7515201;7514105;691;723
5613;7514153;7515201;866;897
5616;7515201;7514250;653;670
5734;7514105;7515201;875;904
5761;7514250;7515201;881;895
5769;7514153;7515201;912;943
5787;7514250;7515201;888;902
5811;7514250;7515201;903;917
5823;7514250;7515201;911;925
5849;7515201;7514153;658;692
5909;7515201;7514153;700;734
5918;7514250;7515201;758;772
5922;7514250;7515201;768;782
5926;7514250;7515201;798;812
5930;7514250;7515201;828;842
5934;7514250;7515201;838;852
5942;7514250;7515201;778;792
5945;7515201;7514153;651;685
5949;7514250;7515201;788;802
5953;7514250;7515201;808;822
5957;7514250;7515201;818;832
5970;7515201;7514105;644;676
5981;7514250;7515201;878;892
5989;7514250;7515201;895;909
6002;7514250;7515201;863;877
6165;7514336;7515201;935;944
6337;7514336;7515201;945;954
6503;7514105;7515201;921;950
6705;7514250;7515201;933;947
6709;7514250;7515201;940;954
6862;7515201;7514336;791;803
6863;7514336;7515201;1005;1014
6869;7515201;7514336;801;813
6870;7514336;7515201;1013;1022
6873;7515201;7514336;811;823
6874;7514336;7515201;1023;1032
6880;7515201;7514336;731;743
6888;7515201;7514336;741;753
6893;7514336;7515201;955;964
6896;7515201;7514336;751;763
6897;7514336;7515201;965;974
6900;7515201;7514336;761;773
6901;7514336;7515201;975;984
6904;7515201;7514336;771;783
6905;7514336;7515201;985;994
6908;7515201;7514250;734;751
6912;7515201;7514105;793;825
6913;7514153;7515201;975;1006
6919;7515201;7514250;744;761
6923;7515201;7514153;800;834
6924;7514105;7515201;984;1013
6930;7515201;7514250;774;791
6938;7515201;7514336;781;793
6939;7514336;7515201;995;1004
6942;7515201;7514250;804;821
6943;7514250;7515201;974;988
6949;7515201;7514250;814;831
6950;7514250;7515201;978;992
6953;7515201;7514105;733;765
6957;7515201;7514250;824;841
6958;7514250;7515201;986;1000
6961;7515201;7514153;740;774
6965;7515201;7514105;753;785
6966;7514153;7515201;927;958
6969;7515201;7514153;760;794
6970;7514105;7515201;939;968
6973;7515201;7514105;773;805
6978;7514153;7515201;945;976
6981;7515201;7514250;754;771
6984;7515201;7514250;764;781
6985;7514250;7515201;926;940
6988;7515201;7514153;817;851
6989;7514105;7515201;999;1028
6992;7515201;7514250;784;801
6997;7514250;7515201;944;958
7000;7515201;7514250;794;811
7005;7514250;7515201;951;965
7017;7514153;7515201;960;991
7020;7515201;7514105;796;828
7034;7514105;7515201;954;983
7037;7515201;7514153;787;821
7068;7515201;7514336;821;833
7162;7515201;7514105;828;860
7192;7514250;7515201;1001;1015
7199;7514250;7515201;1016;1030
7206;7515201;7514336;990;1002
7217;7514250;7515201;993;1007
7221;7514250;7515201;1008;1022
7322;7515201;7514336;785;797
7327;7515201;7514105;785;817
7332;7515201;7514153;785;819
7342;7515201;7514250;785;802
7446;7515201;7514336;967;979
7450;7515201;7514250;967;984
7553;7514336;7515201;912;921
7557;7514336;7515201;922;931
7561;7514336;7515201;932;941
7565;7514336;7515201;942;951
7569;7514336;7515201;872;881
7573;7514336;7515201;882;891
7577;7514336;7515201;892;901
7581;7514105;7515201;832;861
7585;7514250;7515201;910;924
7589;7514153;7515201;841;872
7593;7514250;7515201;918;932
7601;7514336;7515201;902;911
7605;7514153;7515201;904;935
7609;7514105;7515201;913;942
7613;7514250;7515201;848;862
7617;7514153;7515201;919;950
7633;7514153;7515201;858;889
7652;7514105;7515201;928;957
7657;7514153;7515201;934;965
7662;7514105;7515201;946;975
7672;7514250;7515201;958;972
7675;7515201;7514250;747;764
7685;7514250;7515201;981;995
7693;7514250;7515201;1015;1029
7742;7514336;7515201;787;796
7751;7514336;7515201;778;787
7882;7514336;7515201;1033;1042
7944;7514153;7515201;1008;1039
8088;7514336;7515201;1043;1052
8186;7514105;7515201;1019;1048
8249;7514250;7515201;1023;1037
8288;7514250;7515201;1031;1045
8917;7515201;7514336;903;915
8918;7514336;7515201;1103;1112
8921;7515201;7514336;923;935
8922;7514336;7515201;1118;1127
8925;7515201;7514336;831;843
8929;7515201;7514336;843;855
8930;7514336;7515201;1053;1062
8936;7515201;7514336;853;865
8937;7514336;7515201;1063;1072
8940;7515201;7514336;863;875
8941;7514336;7515201;1076;1085
8944;7515201;7514336;873;885
8947;7515201;7514250;916;933
8948;7514250;7515201;1082;1096
8951;7515201;7514336;883;895
8952;7514336;7515201;1088;1097
8959;7514336;7515201;1106;1115
8962;7515201;7514153;878;912
8963;7514105;7515201;1056;1085
8969;7515201;7514250;832;849
8973;7515201;7514105;889;921
8974;7514153;7515201;1065;1096
8977;7515201;7514250;839;856
8984;7515201;7514250;847;864
8988;7515201;7514105;907;939
8993;7514105;7515201;1073;1102
8996;7515201;7514250;854;871
9000;7515201;7514153;911;945
9001;7514153;7515201;1082;1113
9007;7515201;7514250;909;926
9008;7514250;7515201;1067;1081
9011;7515201;7514153;832;866
9015;7515201;7514250;927;944
9016;7514250;7515201;1097;1111
9019;7515201;7514250;871;888
9026;7515201;7514250;864;881
9030;7515201;7514105;922;954
9035;7514105;7515201;1093;1122
9039;7514745;7515201;1118;1132
9042;7515201;7514336;893;905
9080;7515201;7514336;913;925
9200;7515201;7514336;1062;1074
9203;7515201;7514250;886;903
9207;7515201;7514250;894;911
9219;7514250;7515201;1112;1126
9238;7515201;7514153;863;897
9255;7515201;7514105;874;906
9356;7515201;7514336;1017;1029
9359;7515201;7514153;893;927
9463;7515201;7514105;843;875
9467;7514153;7515201;1045;1076
9480;7515201;7514336;1045;1057
9500;7514336;7515201;1012;1021
9503;7515201;7514336;886;898
9507;7514336;7515201;1020;1029
9511;7514336;7515201;1030;1039
9518;7514336;7515201;1040;1049
9522;7514336;7515201;952;961
9526;7514336;7515201;962;971
9530;7514336;7515201;972;981
9534;7514336;7515201;982;991
9538;7514336;7515201;992;1001
9542;7514153;7515201;982;1013
9545;7515201;7514250;879;896
9549;7514105;7515201;991;1020
9552;7515201;7514250;887;904
9556;7514153;7515201;1015;1046
9560;7514336;7515201;1002;1011
9567;7515201;7514153;856;890
9571;7514250;7515201;985;999
9583;7514250;7515201;1000;1014
9594;7515201;7514153;886;920
9602;7514153;7515201;952;983
9610;7514105;7515201;1006;1035
9618;7514105;7515201;1026;1055
9625;7515201;7514105;836;868
9629;7514153;7515201;967;998
9632;7515201;7514153;926;960
9633;7514250;7515201;1038;1052
9640;7514105;7515201;961;990
9643;7515201;7514336;906;918
9644;7515201;7514336;1032;1044
9657;7515201;7514336;1011;1023
9670;7515201;7514336;1018;1030
9691;7515201;7514250;990;1007
9732;7514250;7515201;1089;1103
9735;7515201;7514153;919;953
9745;7515201;7514105;1045;1077
10053;7514336;7515201;1133;1142
10074;7514336;7515201;1148;1157
10867;7515201;7514336;993;1005
10870;7515201;7514336;1001;1013
10875;7514336;7515201;1192;1201
10884;7515201;7514336;1021;1033
10889;7514336;7515201;1207;1216
10892;7515201;7514336;933;945
10896;7515201;7514336;1031;1043
10901;7514336;7515201;1222;1231
10904;7515201;7514336;953;965
10908;7515201;7514336;963;975
10913;7514336;7515201;1163;1172
10916;7515201;7514336;973;985
10919;7515201;7514153;941;975
10922;7515201;7514105;952;984
10925;7515201;7514153;974;1008
10926;7514105;7515201;1150;1179
10929;7515201;7514336;983;995
10936;7515201;7514250;957;974
10939;7515201;7514250;961;978
10947;7515201;7514153;1011;1045
10952;7514105;7515201;1180;1209
10955;7515201;7514250;969;986
10962;7515201;7514105;1024;1056
10965;7515201;7514250;976;993
10966;7514250;7515201;1142;1156
10969;7515201;7514250;984;1001
10972;7515201;7514250;991;1008
10977;7514250;7515201;1157;1171
10980;7515201;7514250;999;1016
10987;7515201;7514105;967;999
10992;7514153;7515201;1134;1165
10995;7515201;7514105;987;1019
10996;7514153;7515201;1164;1195
10999;7515201;7514250;934;951
11002;7515201;7514250;1014;1031
11005;7515201;7514250;1006;1023
11010;7515201;7514336;1015;1027
11024;7515201;7514250;1015;1032
11025;7514250;7515201;1213;1227
11038;7515201;7514105;1015;1047
11042;7515201;7514153;1015;1049
11062;7514250;7515201;1198;1212
11093;7515201;7514250;1032;1049
11116;7515201;7514105;1032;1064
11121;7515201;7514153;1032;1066
11163;7515201;7514336;943;955
11190;7514336;7515201;1178;1187
11254;7515201;7514250;1062;1079
11291;7515201;7514105;1011;1043
11309;7515201;7514250;1011;1028
11341;7515201;7514153;1018;1052
11346;7515201;7514105;1018;1050
11355;7515201;7514250;1018;1035
11418;7515201;7514153;990;1024
11423;7515201;7514105;990;1022
11484;7515201;7514336;1085;1097
11493;7515201;7514105;1085;1117
11507;7515201;7514250;1085;1102
11512;7515201;7514153;1085;1119
11543;7515201;7514105;1017;1049
11547;7515201;7514153;1017;1051
11561;7515201;7514250;1017;1034
11613;7515201;7514153;967;1001
11691;7515201;7514250;1045;1062
11724;7515201;7514153;1045;1079
11748;7514336;7515201;1050;1059
11752;7514336;7515201;1060;1069
11759;7514336;7515201;1070;1079
11767;7514153;7515201;1072;1103
11770;7515201;7514153;1031;1065
11771;7514250;7515201;1149;1163
11775;7514250;7515201;1104;1118
11779;7514745;7515201;1125;1139
11782;7515201;7514336;986;998
11789;7514336;7515201;1170;1179
11794;7514105;7515201;1157;1186
11798;7514336;7515201;1113;1122
11803;7514153;7515201;1171;1202
11808;7514336;7515201;1185;1194
11818;7514105;7515201;1187;1216
11823;7514250;7515201;1205;1219
11831;7515201;7514336;936;948
11842;7514336;7515201;1155;1164
11847;7514153;7515201;1141;1172
11860;7515201;7514105;945;977
11864;7515201;7514336;976;988
11869;7514336;7515201;1140;1149
11874;7514105;7515201;1080;1109
11879;7514250;7515201;1164;1178
11887;7515201;7514250;962;979
11906;7515201;7514250;977;994
11915;7515201;7514250;992;1009
11916;7515201;7514336;1113;1125
11931;7514105;7515201;1100;1129
11941;7514336;7515201;1199;1208
12163;7515201;7514153;1062;1096
12183;7514336;7515201;1125;1134
12218;7514336;7515201;1293;1302
12227;7514336;7515201;1237;1246
12231;7514336;7515201;1252;1261
12239;7514336;7515201;1267;1276
12247;7514336;7515201;1308;1317
12262;7514336;7515201;1323;1332
12289;7515201;7514105;1062;1094
12315;7514250;7515201;1243;1257
12318;7514250;7515201;1273;1287
12327;7514250;7515201;1228;1242
12338;7514158;7515201;1253;1286
12366;7514336;7515201;1330;1339
12368;7514336;7515201;1259;1268
12370;7514158;7515201;1320;1353
12373;7514336;7515201;1214;1223
12382;7514105;7515201;1217;1246
12385;7514250;7515201;1235;1249
12387;7514158;7515201;1260;1293
12389;7514336;7515201;1300;1309
12391;7514336;7515201;1244;1253
12393;7514336;7515201;1315;1324
12397;7515201;7514336;1091;1103
12402;7515201;7514336;1106;1118
12408;7515201;7514336;1121;1133
12416;7515201;7514336;1041;1053
12418;7515201;7514336;1051;1063
12424;7515201;7514336;1064;1076
12432;7515201;7514250;1065;1082
12438;7515201;7514105;1118;1150
12441;7515201;7514336;1076;1088
12458;7515201;7514336;1094;1106
12464;7515201;7514250;1095;1112
12470;7515201;7514250;1125;1142
12471;7514105;7515201;1210;1239
12476;7515201;7514105;1041;1073
12477;7514153;7515201;1224;1255
12479;7515201;7514153;1048;1082
12481;7515201;7514250;1050;1067
12487;7515201;7514153;1100;1134
12490;7515201;7514250;1080;1097
12496;7515201;7514153;1130;1164
12499;7515201;7514105;1061;1093
12503;7514334;7515201;1229;1249
12537;7514158;7515201;1313;1346
12629;7514105;7515201;1296;1325
12632;7514153;7515201;1280;1311
12705;7515201;7514105;1113;1145
12709;7515201;7514250;1113;1130
12717;7515201;7514153;1113;1147
12724;7514105;7515201;1266;1295
12736;7514105;7515201;1326;1355
12738;7515201;7514105;1111;1143
12739;7514250;7515201;1333;1347
12744;7515201;7514745;1094;1111
12745;7514745;7515201;1291;1305
12753;7515201;7514336;1034;1046
12773;7514250;7515201;1280;1294
12786;7514250;7515201;1340;1354
12793;7514250;7515201;1295;1309
13028;7514336;7515201;1360;1369
13105;7514153;7515201;1340;1371
13117;7514105;7515201;1273;1302
13120;7514105;7515201;1303;1332
13123;7514105;7515201;1333;1362
13126;7514153;7515201;1257;1288
13129;7514153;7515201;1287;1318
13153;7514250;7515201;1288;1302
13170;7514250;7515201;1363;1377
13176;7514250;7515201;1348;1362
13182;7514153;7515201;1250;1281
13194;7514153;7515201;1347;1378
13205;7514250;7515201;1318;1332
13324;7515201;7514745;1015;1032
13333;7514334;7515201;1236;1256
13334;7514336;7515201;339;348
14944;7514336;7515201;421;430
16094;7515201;7514336;327;339
25022;7514336;7515201;1229;1238
25055;7514250;7515201;1220;1234
25520;7515201;7514336;1180;1192
25532;7514336;7515201;1398;1407
25535;7515201;7514158;1217;1253
25546;7515201;7514336;1195;1207
25551;7514336;7515201;1383;1392
25554;7515201;7514336;1210;1222
25561;7515201;7514336;1136;1148
25569;7515201;7514336;1225;1237
25574;7514336;7515201;1413;1422
25580;7515201;7514336;1151;1163
25587;7515201;7514250;1196;1213
25595;7515201;7514336;1166;1178
25600;7514336;7515201;1353;1362
25603;7515201;7514105;1148;1180
25607;7515201;7514250;1226;1243
25615;7515201;7514105;1178;1210
25619;7515201;7514250;1140;1157
25627;7515201;7514153;1190;1224
25631;7515201;7514250;1181;1198
25639;7515201;7514153;1216;1250
25643;7515201;7514250;1211;1228
25651;7515201;7514334;1206;1229
25662;7514336;7515201;1375;1384
25700;7514158;7515201;1371;1404
25759;7514153;7515201;1400;1431
25778;7514250;7515201;1393;1407
25786;7514153;7515201;1370;1401
25794;7514105;7515201;1386;1415
25814;7514105;7515201;1416;1445
25830;7515201;7514336;1305;1317
25834;7515201;7514250;1305;1322
25843;7514336;7515201;1322;1331
25847;7514105;7515201;1393;1422
25850;7515201;7514105;1141;1173
25854;7515201;7514105;1171;1203
25859;7514153;7515201;1377;1408
25863;7514153;7515201;1407;1438
25866;7515201;7514158;1210;1246
25870;7514250;7515201;1400;1414
25874;7514250;7515201;1355;1369
25878;7514250;7515201;1415;1429
25885;7515201;7514334;1199;1222
25886;7515201;7514158;1305;1341
25953;7514336;7515201;1390;1399
25955;7514336;7515201;1405;1414
25957;7514158;7515201;1378;1411
26191;7514336;7515201;1443;1452
26204;7515201;7514336;1422;1434
26318;7514105;7515201;1423;1452
26435;7515201;7514336;1303;1315
26442;7515201;7514336;1281;1293
26447;7514336;7515201;1473;1482
26453;7515201;7514336;1296;1308
26479;7515201;7514336;1311;1323
26486;7515201;7514336;1240;1252
26498;7514336;7515201;1458;1467
26503;7515201;7514158;1277;1313
26517;7515201;7514105;1234;1266
26521;7515201;7514250;1316;1333
26526;7514250;7515201;1452;1466
26532;7515201;7514336;1255;1267
26551;7515201;7514105;1264;1296
26555;7515201;7514250;1256;1273
26563;7515201;7514105;1294;1326
26567;7515201;7514250;1271;1288
26572;7514250;7515201;1408;1422
26575;7515201;7514153;1306;1340
26579;7515201;7514250;1301;1318
26584;7514250;7515201;1437;1451
26590;7515201;7514153;1246;1280
26594;7515201;7514745;1274;1291
26735;7514250;7515201;1482;1496
26783;7515201;7514336;1452;1464
26797;7514105;7515201;1446;1475
26804;7514153;7515201;1460;1491
26886;7514250;7515201;1467;1481
26902;7515201;7514336;1451;1463
26906;7515201;7514250;1451;1468
26974;7515201;7514105;1305;1337
26997;7515201;7514153;1305;1339
27024;7514158;7515201;1498;1531
27030;7514336;7515201;1382;1391
27038;7514105;7515201;1453;1482
27042;7514153;7515201;1467;1498
27045;7514336;7515201;1450;1459
27052;7515201;7514336;1304;1316
27061;7515201;7514250;1422;1439
27076;7515201;7514336;1233;1245
27079;7515201;7514105;1257;1289
27083;7514250;7515201;1459;1473
27087;7514250;7515201;1474;1488
27189;7515201;7514250;1452;1469
29491;7515201;7514336;1386;1398
29494;7515201;7514336;1371;1383
29506;7515201;7514158;1335;1371
29516;7515201;7514336;1401;1413
29527;7515201;7514336;1363;1375
29545;7515201;7514105;1354;1386
29552;7515201;7514336;1341;1353
29559;7515201;7514250;1346;1363
29570;7515201;7514105;1384;1416
29577;7515201;7514250;1376;1393
29588;7515201;7514250;1391;1408
29595;7515201;7514153;1336;1370
29602;7515201;7514250;1331;1348
29613;7515201;7514153;1366;1400
29649;7515201;7514158;1422;1458
29669;7515201;7514153;1422;1456
29769;7515201;7514336;1394;1406
29772;7515201;7514336;1334;1346
29780;7515201;7514153;1329;1363
30025;7514158;7515201;1491;1524
30050;7515201;7514336;1431;1443
30070;7515201;7514105;1414;1446
30077;7515201;7514153;1426;1460
30084;7515201;7514250;1420;1437
30145;7515201;7514158;1452;1488
30162;7515201;7514158;1451;1487
30225;7515201;7514250;1435;1452
30409;7515201;7514336;1461;1473
30417;7515201;7514158;1455;1491
30420;7515201;7514336;1446;1458
30429;7515201;7514250;1465;1482
30435;7515201;7514250;1450;1467
30682;7514336;7515201;351;360
33250;7515201;7514336;339;351
43383;7515201;7514745;1032;1049
54636;7515201;7514745;1085;1102
