Departure carTravelID;Arrival carTravelID
113;14422
113;14498
113;17897
113;17933
113;17957
113;17993
113;18037
113;30602
113;30785
113;30862
137;15
137;24
137;57
137;213
137;222
137;306
137;2613
137;2652
137;2685
137;2712
137;2767
137;2804
137;3290
137;3347
137;3356
137;3365
137;3398
137;3482
137;8286
137;8398
137;8722
137;8834
137;9194
137;13758
137;13810
137;13942
137;14022
137;14066
137;14178
137;14414
137;14426
137;17901
137;17937
137;17961
137;18001
137;18041
137;30604
137;30787
137;30865
158;18
158;21
158;27
158;54
158;111
158;210
158;216
158;219
158;276
158;303
158;360
158;2607
158;2610
158;2631
158;2649
158;2679
158;2682
158;2691
158;2709
158;2730
158;2766
158;2768
158;2803
158;3277
158;3289
158;3292
158;3344
158;3350
158;3353
158;3359
158;3362
158;3368
158;3395
158;3452
158;3479
158;8282
158;8718
158;8794
158;8830
158;9154
158;9190
158;9266
158;13754
158;13782
158;13806
158;13938
158;13966
158;14014
158;14018
158;14026
158;14062
158;14138
158;14174
158;14250
158;14410
158;14418
158;14422
158;14498
158;17897
158;17933
158;17957
158;17993
158;18037
158;30602
158;30785
158;30862
176;21
176;27
176;54
176;111
176;219
176;276
176;303
176;360
176;2607
176;2610
176;2631
176;2649
176;2682
176;2691
176;2709
176;2730
176;2766
176;2768
176;2803
176;3277
176;3289
176;3292
176;3344
176;3350
176;3353
176;3359
176;3362
176;3368
176;3395
176;3452
176;3479
176;8718
176;8794
176;8830
176;9154
176;9190
176;9266
176;13754
176;13782
176;13806
176;13938
176;13966
176;14014
176;14018
176;14026
176;14062
176;14138
176;14174
176;14250
176;14410
176;14418
176;14422
176;14498
176;17897
176;17933
176;17957
176;17993
176;18037
176;30602
176;30785
176;30862
191;24
191;57
191;222
191;306
191;2613
191;2652
191;2685
191;2712
191;2767
191;2804
191;3290
191;3347
191;3356
191;3365
191;3398
191;3482
191;8722
191;8834
191;9194
191;13758
191;13810
191;13942
191;14022
191;14066
191;14178
191;14414
191;14426
191;17901
191;17937
191;17961
191;18001
191;18041
191;30604
191;30787
191;30865
194;3
194;9
194;12
194;18
194;21
194;27
194;54
194;111
194;198
194;201
194;207
194;210
194;216
194;219
194;276
194;303
194;360
194;2607
194;2610
194;2631
194;2649
194;2679
194;2682
194;2691
194;2709
194;2730
194;2766
194;2768
194;2803
194;3277
194;3289
194;3292
194;3344
194;3350
194;3353
194;3359
194;3362
194;3368
194;3395
194;3452
194;3479
194;3974
194;8242
194;8246
194;8258
194;8282
194;8390
194;8394
194;8718
194;8794
194;8830
194;9154
194;9190
194;9266
194;13754
194;13782
194;13806
194;13938
194;13966
194;14014
194;14018
194;14026
194;14062
194;14138
194;14174
194;14250
194;14410
194;14418
194;14422
194;14498
194;17897
194;17933
194;17957
194;17993
194;18037
194;30470
194;30602
194;30665
194;30785
194;30862
224;6
224;15
224;24
224;57
224;195
224;204
224;213
224;222
224;306
224;2613
224;2652
224;2685
224;2712
224;2767
224;2804
224;3290
224;3347
224;3356
224;3365
224;3398
224;3482
224;8250
224;8286
224;8398
224;8722
224;8834
224;9194
224;13758
224;13810
224;13942
224;14022
224;14066
224;14178
224;14414
224;14426
224;17901
224;17937
224;17961
224;18001
224;18041
224;30472
224;30604
224;30667
224;30787
224;30865
251;3
251;9
251;12
251;18
251;21
251;27
251;54
251;111
251;198
251;201
251;207
251;210
251;216
251;219
251;276
251;303
251;360
251;2607
251;2610
251;2631
251;2649
251;2679
251;2682
251;2691
251;2709
251;2730
251;2766
251;2768
251;2803
251;3277
251;3289
251;3292
251;3344
251;3350
251;3353
251;3359
251;3362
251;3368
251;3395
251;3452
251;3479
251;8242
251;8246
251;8258
251;8282
251;8390
251;8394
251;8718
251;8794
251;8830
251;9154
251;9190
251;9266
251;13754
251;13782
251;13806
251;13938
251;13966
251;14014
251;14018
251;14026
251;14062
251;14138
251;14174
251;14250
251;14410
251;14418
251;14422
251;14498
251;17897
251;17933
251;17957
251;17993
251;18037
251;30602
251;30665
251;30785
251;30862
278;12
278;18
278;21
278;27
278;54
278;111
278;201
278;207
278;210
278;216
278;219
278;276
278;303
278;360
278;2607
278;2610
278;2631
278;2649
278;2679
278;2682
278;2691
278;2709
278;2730
278;2766
278;2768
278;2803
278;3277
278;3289
278;3292
278;3344
278;3350
278;3353
278;3359
278;3362
278;3368
278;3395
278;3452
278;3479
278;8246
278;8258
278;8282
278;8390
278;8394
278;8718
278;8794
278;8830
278;9154
278;9190
278;9266
278;13754
278;13782
278;13806
278;13938
278;13966
278;14014
278;14018
278;14026
278;14062
278;14138
278;14174
278;14250
278;14410
278;14418
278;14422
278;14498
278;17897
278;17933
278;17957
278;17993
278;18037
278;30602
278;30785
278;30862
308;15
308;24
308;57
308;204
308;213
308;222
308;306
308;2613
308;2652
308;2685
308;2712
308;2767
308;2804
308;3290
308;3347
308;3356
308;3365
308;3398
308;3482
308;8250
308;8286
308;8398
308;8722
308;8834
308;9194
308;13758
308;13810
308;13942
308;14022
308;14066
308;14178
308;14414
308;14426
308;17901
308;17937
308;17961
308;18001
308;18041
308;30604
308;30787
308;30865
335;12
335;18
335;21
335;27
335;54
335;111
335;207
335;210
335;216
335;219
335;276
335;303
335;360
335;2607
335;2610
335;2631
335;2649
335;2679
335;2682
335;2691
335;2709
335;2730
335;2766
335;2768
335;2803
335;3277
335;3289
335;3292
335;3344
335;3350
335;3353
335;3359
335;3362
335;3368
335;3395
335;3452
335;3479
335;8258
335;8282
335;8394
335;8718
335;8794
335;8830
335;9154
335;9190
335;9266
335;13754
335;13782
335;13806
335;13938
335;13966
335;14014
335;14018
335;14026
335;14062
335;14138
335;14174
335;14250
335;14410
335;14418
335;14422
335;14498
335;17897
335;17933
335;17957
335;17993
335;18037
335;30602
335;30785
335;30862
362;21
362;27
362;54
362;111
362;210
362;216
362;219
362;276
362;303
362;360
362;2607
362;2610
362;2631
362;2649
362;2679
362;2682
362;2691
362;2709
362;2730
362;2766
362;2768
362;2803
362;3277
362;3289
362;3292
362;3344
362;3350
362;3353
362;3359
362;3362
362;3368
362;3395
362;3452
362;3479
362;8282
362;8718
362;8794
362;8830
362;9154
362;9190
362;9266
362;13754
362;13782
362;13806
362;13938
362;13966
362;14014
362;14018
362;14026
362;14062
362;14138
362;14174
362;14250
362;14410
362;14418
362;14422
362;14498
362;17897
362;17933
362;17957
362;17993
362;18037
362;30602
362;30785
362;30862
386;24
386;57
386;213
386;222
386;306
386;2613
386;2652
386;2685
386;2712
386;2767
386;2804
386;3290
386;3347
386;3356
386;3365
386;3398
386;3482
386;8286
386;8722
386;8834
386;9194
386;13758
386;13810
386;13942
386;14022
386;14066
386;14178
386;14414
386;14426
386;17901
386;17937
386;17961
386;18001
386;18041
386;30604
386;30787
386;30865
401;21
401;27
401;54
401;111
401;216
401;219
401;276
401;303
401;360
401;2607
401;2610
401;2631
401;2649
401;2682
401;2691
401;2709
401;2730
401;2766
401;2768
401;2803
401;3277
401;3289
401;3292
401;3344
401;3350
401;3353
401;3359
401;3362
401;3368
401;3395
401;3452
401;3479
401;8718
401;8794
401;8830
401;9154
401;9190
401;9266
401;13754
401;13782
401;13806
401;13938
401;13966
401;14014
401;14018
401;14026
401;14062
401;14138
401;14174
401;14250
401;14410
401;14418
401;14422
401;14498
401;17897
401;17933
401;17957
401;17993
401;18037
401;30602
401;30785
401;30862
413;54
413;111
413;219
413;276
413;303
413;360
413;2610
413;2631
413;2649
413;2691
413;2709
413;2730
413;2766
413;2768
413;2803
413;3277
413;3289
413;3292
413;3344
413;3350
413;3353
413;3359
413;3362
413;3368
413;3395
413;3452
413;3479
413;8718
413;8794
413;8830
413;9154
413;9190
413;9266
413;13754
413;13782
413;13806
413;13938
413;13966
413;14014
413;14018
413;14026
413;14062
413;14138
413;14174
413;14250
413;14410
413;14418
413;14422
413;14498
413;17897
413;17933
413;17957
413;17993
413;18037
413;30602
413;30785
413;30862
3293;3344
3293;3350
3293;3353
3293;3359
3293;3362
3293;3368
3293;3395
3293;3452
3293;3479
3293;14250
3293;17993
3293;18037
3293;30862
3301;3347
3301;3356
3301;3365
3301;3398
3301;3482
3301;18001
3301;18041
3301;30865
3336;3347
3336;3356
3336;3365
3336;3398
3336;3482
3336;18041
3336;30865
3342;3347
3342;3356
3342;3365
3342;3398
3342;3482
3342;14066
3342;14178
3342;14426
3342;17901
3342;17961
3342;18001
3342;18041
3342;30865
3343;3344
3343;3350
3343;3353
3343;3359
3343;3362
3343;3368
3343;3395
3343;3452
3343;3479
3343;14250
3343;18037
3343;30862
3370;3344
3370;3350
3370;3353
3370;3359
3370;3362
3370;3368
3370;3395
3370;3452
3370;3479
3370;18037
3370;30862
3400;3347
3400;3356
3400;3365
3400;3398
3400;3482
3400;18041
3400;30865
3427;3350
3427;3353
3427;3359
3427;3362
3427;3368
3427;3395
3427;3452
3427;3479
3427;30862
3454;3353
3454;3359
3454;3362
3454;3368
3454;3395
3454;3452
3454;3479
3454;30862
3486;3356
3486;3365
3486;3398
3486;3482
3486;30865
3515;3359
3515;3362
3515;3368
3515;3395
3515;3452
3515;3479
3541;3362
3541;3368
3541;3395
3541;3452
3541;3479
3564;3365
3564;3398
3564;3482
3578;3368
3578;3395
3578;3452
3578;3479
3589;3395
3589;3452
3589;3479
3599;1
3599;6
3599;15
3599;24
3599;57
3599;195
3599;204
3599;213
3599;222
3599;306
3599;2613
3599;2652
3599;2685
3599;2712
3599;2767
3599;2804
3599;3290
3599;3347
3599;3356
3599;3365
3599;3398
3599;3482
3599;3602
3599;3614
3599;3966
3599;8250
3599;8286
3599;8398
3599;8722
3599;8834
3599;9194
3599;13758
3599;13810
3599;13942
3599;14022
3599;14066
3599;14178
3599;14414
3599;14426
3599;17901
3599;17937
3599;17961
3599;18001
3599;18041
3599;21522
3599;22516
3599;30447
3599;30448
3599;30459
3599;30472
3599;30604
3599;30635
3599;30655
3599;30667
3599;30787
3599;30865
3599;30874
3601;3
3601;9
3601;12
3601;18
3601;21
3601;27
3601;54
3601;111
3601;198
3601;201
3601;207
3601;210
3601;216
3601;219
3601;276
3601;303
3601;360
3601;2607
3601;2610
3601;2631
3601;2649
3601;2679
3601;2682
3601;2691
3601;2709
3601;2730
3601;2766
3601;2768
3601;2803
3601;3277
3601;3289
3601;3292
3601;3344
3601;3350
3601;3353
3601;3359
3601;3362
3601;3368
3601;3395
3601;3452
3601;3479
3601;3606
3601;3610
3601;3618
3601;3962
3601;3970
3601;3974
3601;8242
3601;8246
3601;8258
3601;8282
3601;8390
3601;8394
3601;8718
3601;8794
3601;8830
3601;9154
3601;9190
3601;9266
3601;13754
3601;13782
3601;13806
3601;13938
3601;13966
3601;14014
3601;14018
3601;14026
3601;14062
3601;14138
3601;14174
3601;14250
3601;14410
3601;14418
3601;14422
3601;14498
3601;17897
3601;17933
3601;17957
3601;17993
3601;18037
3601;21527
3601;30458
3601;30470
3601;30602
3601;30630
3601;30639
3601;30653
3601;30665
3601;30785
3601;30862
3641;6
3641;15
3641;24
3641;57
3641;195
3641;204
3641;213
3641;222
3641;306
3641;2613
3641;2652
3641;2685
3641;2712
3641;2767
3641;2804
3641;3290
3641;3347
3641;3356
3641;3365
3641;3398
3641;3482
3641;3602
3641;3614
3641;3966
3641;8250
3641;8286
3641;8398
3641;8722
3641;8834
3641;9194
3641;13758
3641;13810
3641;13942
3641;14022
3641;14066
3641;14178
3641;14414
3641;14426
3641;17901
3641;17937
3641;17961
3641;18001
3641;18041
3641;30459
3641;30472
3641;30604
3641;30635
3641;30655
3641;30667
3641;30787
3641;30865
3677;3
3677;9
3677;12
3677;18
3677;21
3677;27
3677;54
3677;111
3677;198
3677;201
3677;207
3677;210
3677;216
3677;219
3677;276
3677;303
3677;360
3677;2607
3677;2610
3677;2631
3677;2649
3677;2679
3677;2682
3677;2691
3677;2709
3677;2730
3677;2766
3677;2768
3677;2803
3677;3277
3677;3289
3677;3292
3677;3344
3677;3350
3677;3353
3677;3359
3677;3362
3677;3368
3677;3395
3677;3452
3677;3479
3677;3606
3677;3610
3677;3618
3677;3962
3677;3970
3677;3974
3677;8242
3677;8246
3677;8258
3677;8282
3677;8390
3677;8394
3677;8718
3677;8794
3677;8830
3677;9154
3677;9190
3677;9266
3677;13754
3677;13782
3677;13806
3677;13938
3677;13966
3677;14014
3677;14018
3677;14026
3677;14062
3677;14138
3677;14174
3677;14250
3677;14410
3677;14418
3677;14422
3677;14498
3677;17897
3677;17933
3677;17957
3677;17993
3677;18037
3677;30458
3677;30470
3677;30602
3677;30639
3677;30653
3677;30665
3677;30785
3677;30862
3713;3
3713;9
3713;12
3713;18
3713;21
3713;27
3713;54
3713;111
3713;198
3713;201
3713;207
3713;210
3713;216
3713;219
3713;276
3713;303
3713;360
3713;2607
3713;2610
3713;2631
3713;2649
3713;2679
3713;2682
3713;2691
3713;2709
3713;2730
3713;2766
3713;2768
3713;2803
3713;3277
3713;3289
3713;3292
3713;3344
3713;3350
3713;3353
3713;3359
3713;3362
3713;3368
3713;3395
3713;3452
3713;3479
3713;3610
3713;3618
3713;3974
3713;8242
3713;8246
3713;8258
3713;8282
3713;8390
3713;8394
3713;8718
3713;8794
3713;8830
3713;9154
3713;9190
3713;9266
3713;13754
3713;13782
3713;13806
3713;13938
3713;13966
3713;14014
3713;14018
3713;14026
3713;14062
3713;14138
3713;14174
3713;14250
3713;14410
3713;14418
3713;14422
3713;14498
3713;17897
3713;17933
3713;17957
3713;17993
3713;18037
3713;30470
3713;30602
3713;30653
3713;30665
3713;30785
3713;30862
3753;6
3753;15
3753;24
3753;57
3753;195
3753;204
3753;213
3753;222
3753;306
3753;2613
3753;2652
3753;2685
3753;2712
3753;2767
3753;2804
3753;3290
3753;3347
3753;3356
3753;3365
3753;3398
3753;3482
3753;3614
3753;8250
3753;8286
3753;8398
3753;8722
3753;8834
3753;9194
3753;13758
3753;13810
3753;13942
3753;14022
3753;14066
3753;14178
3753;14414
3753;14426
3753;17901
3753;17937
3753;17961
3753;18001
3753;18041
3753;30472
3753;30604
3753;30655
3753;30667
3753;30787
3753;30865
3961;3
3961;9
3961;12
3961;18
3961;21
3961;27
3961;54
3961;111
3961;198
3961;201
3961;207
3961;210
3961;216
3961;219
3961;276
3961;303
3961;360
3961;2607
3961;2610
3961;2631
3961;2649
3961;2679
3961;2682
3961;2691
3961;2709
3961;2730
3961;2766
3961;2768
3961;2803
3961;3277
3961;3289
3961;3292
3961;3344
3961;3350
3961;3353
3961;3359
3961;3362
3961;3368
3961;3395
3961;3452
3961;3479
3961;3606
3961;3610
3961;3618
3961;3962
3961;3970
3961;3974
3961;8242
3961;8246
3961;8258
3961;8282
3961;8390
3961;8394
3961;8718
3961;8794
3961;8830
3961;9154
3961;9190
3961;9266
3961;13754
3961;13782
3961;13806
3961;13938
3961;13966
3961;14014
3961;14018
3961;14026
3961;14062
3961;14138
3961;14174
3961;14250
3961;14410
3961;14418
3961;14422
3961;14498
3961;17897
3961;17933
3961;17957
3961;17993
3961;18037
3961;21527
3961;22518
3961;30458
3961;30470
3961;30602
3961;30630
3961;30639
3961;30653
3961;30665
3961;30785
3961;30862
3997;3
3997;9
3997;12
3997;18
3997;21
3997;27
3997;54
3997;111
3997;198
3997;201
3997;207
3997;210
3997;216
3997;219
3997;276
3997;303
3997;360
3997;2607
3997;2610
3997;2631
3997;2649
3997;2679
3997;2682
3997;2691
3997;2709
3997;2730
3997;2766
3997;2768
3997;2803
3997;3277
3997;3289
3997;3292
3997;3344
3997;3350
3997;3353
3997;3359
3997;3362
3997;3368
3997;3395
3997;3452
3997;3479
3997;3610
3997;3618
3997;3962
3997;3970
3997;3974
3997;8242
3997;8246
3997;8258
3997;8282
3997;8390
3997;8394
3997;8718
3997;8794
3997;8830
3997;9154
3997;9190
3997;9266
3997;13754
3997;13782
3997;13806
3997;13938
3997;13966
3997;14014
3997;14018
3997;14026
3997;14062
3997;14138
3997;14174
3997;14250
3997;14410
3997;14418
3997;14422
3997;14498
3997;17897
3997;17933
3997;17957
3997;17993
3997;18037
3997;30458
3997;30470
3997;30602
3997;30639
3997;30653
3997;30665
3997;30785
3997;30862
4037;6
4037;15
4037;24
4037;57
4037;195
4037;204
4037;213
4037;222
4037;306
4037;2613
4037;2652
4037;2685
4037;2712
4037;2767
4037;2804
4037;3290
4037;3347
4037;3356
4037;3365
4037;3398
4037;3482
4037;3614
4037;3966
4037;8250
4037;8286
4037;8398
4037;8722
4037;8834
4037;9194
4037;13758
4037;13810
4037;13942
4037;14022
4037;14066
4037;14178
4037;14414
4037;14426
4037;17901
4037;17937
4037;17961
4037;18001
4037;18041
4037;30459
4037;30472
4037;30604
4037;30655
4037;30667
4037;30787
4037;30865
4073;3
4073;9
4073;12
4073;18
4073;21
4073;27
4073;54
4073;111
4073;198
4073;201
4073;207
4073;210
4073;216
4073;219
4073;276
4073;303
4073;360
4073;2607
4073;2610
4073;2631
4073;2649
4073;2679
4073;2682
4073;2691
4073;2709
4073;2730
4073;2766
4073;2768
4073;2803
4073;3277
4073;3289
4073;3292
4073;3344
4073;3350
4073;3353
4073;3359
4073;3362
4073;3368
4073;3395
4073;3452
4073;3479
4073;3610
4073;3618
4073;3970
4073;3974
4073;8242
4073;8246
4073;8258
4073;8282
4073;8390
4073;8394
4073;8718
4073;8794
4073;8830
4073;9154
4073;9190
4073;9266
4073;13754
4073;13782
4073;13806
4073;13938
4073;13966
4073;14014
4073;14018
4073;14026
4073;14062
4073;14138
4073;14174
4073;14250
4073;14410
4073;14418
4073;14422
4073;14498
4073;17897
4073;17933
4073;17957
4073;17993
4073;18037
4073;30470
4073;30602
4073;30653
4073;30665
4073;30785
4073;30862
8761;27
8761;54
8761;111
8761;219
8761;276
8761;303
8761;360
8761;2610
8761;2631
8761;2649
8761;2691
8761;2709
8761;2730
8761;2766
8761;2768
8761;2803
8761;3277
8761;3289
8761;3292
8761;3344
8761;3350
8761;3353
8761;3359
8761;3362
8761;3368
8761;3395
8761;3452
8761;3479
8761;8718
8761;8794
8761;8830
8761;9154
8761;9190
8761;9266
8761;13754
8761;13782
8761;13806
8761;13938
8761;13966
8761;14014
8761;14018
8761;14026
8761;14062
8761;14138
8761;14174
8761;14250
8761;14410
8761;14418
8761;14422
8761;14498
8761;17897
8761;17933
8761;17957
8761;17993
8761;18037
8761;30602
8761;30785
8761;30862
8797;54
8797;111
8797;303
8797;360
8797;2631
8797;2649
8797;2709
8797;2730
8797;2766
8797;2768
8797;2803
8797;3277
8797;3289
8797;3292
8797;3344
8797;3350
8797;3353
8797;3359
8797;3362
8797;3368
8797;3395
8797;3452
8797;3479
8797;8718
8797;8794
8797;8830
8797;9154
8797;9190
8797;9266
8797;13754
8797;13782
8797;13806
8797;13938
8797;13966
8797;14014
8797;14018
8797;14026
8797;14062
8797;14138
8797;14174
8797;14250
8797;14410
8797;14418
8797;14422
8797;14498
8797;17897
8797;17933
8797;17957
8797;17993
8797;18037
8797;30602
8797;30785
8797;30862
8837;57
8837;306
8837;2652
8837;2712
8837;2767
8837;2804
8837;3290
8837;3347
8837;3356
8837;3365
8837;3398
8837;3482
8837;8722
8837;8834
8837;9194
8837;13758
8837;13810
8837;13942
8837;14022
8837;14066
8837;14178
8837;14414
8837;14426
8837;17901
8837;17937
8837;17961
8837;18001
8837;18041
8837;30604
8837;30787
8837;30865
8873;111
8873;303
8873;360
8873;2649
8873;2730
8873;2766
8873;2768
8873;2803
8873;3277
8873;3289
8873;3292
8873;3344
8873;3350
8873;3353
8873;3359
8873;3362
8873;3368
8873;3395
8873;3452
8873;3479
8873;8718
8873;8794
8873;8830
8873;9154
8873;9190
8873;9266
8873;13754
8873;13782
8873;13806
8873;13938
8873;13966
8873;14014
8873;14018
8873;14026
8873;14062
8873;14138
8873;14174
8873;14250
8873;14410
8873;14418
8873;14422
8873;14498
8873;17897
8873;17933
8873;17957
8873;17993
8873;18037
8873;30602
8873;30785
8873;30862
8905;2766
8905;2768
8905;2803
8905;3277
8905;3289
8905;3292
8905;3344
8905;3350
8905;3353
8905;3359
8905;3362
8905;3368
8905;3395
8905;3452
8905;3479
8905;8718
8905;8794
8905;8830
8905;9154
8905;9190
8905;9266
8905;13754
8905;13782
8905;13806
8905;13938
8905;13966
8905;14014
8905;14018
8905;14026
8905;14062
8905;14138
8905;14174
8905;14250
8905;14410
8905;14418
8905;14422
8905;14498
8905;17897
8905;17933
8905;17957
8905;17993
8905;18037
8905;30602
8905;30785
8905;30862
9197;57
9197;222
9197;306
9197;2613
9197;2652
9197;2712
9197;2767
9197;2804
9197;3290
9197;3347
9197;3356
9197;3365
9197;3398
9197;3482
9197;8722
9197;8834
9197;9194
9197;13758
9197;13810
9197;13942
9197;14022
9197;14066
9197;14178
9197;14414
9197;14426
9197;17901
9197;17937
9197;17961
9197;18001
9197;18041
9197;30604
9197;30787
9197;30865
9233;54
9233;111
9233;276
9233;303
9233;360
9233;2631
9233;2649
9233;2709
9233;2730
9233;2766
9233;2768
9233;2803
9233;3277
9233;3289
9233;3292
9233;3344
9233;3350
9233;3353
9233;3359
9233;3362
9233;3368
9233;3395
9233;3452
9233;3479
9233;8718
9233;8794
9233;8830
9233;9154
9233;9190
9233;9266
9233;13754
9233;13782
9233;13806
9233;13938
9233;13966
9233;14014
9233;14018
9233;14026
9233;14062
9233;14138
9233;14174
9233;14250
9233;14410
9233;14418
9233;14422
9233;14498
9233;17897
9233;17933
9233;17957
9233;17993
9233;18037
9233;30602
9233;30785
9233;30862
9269;303
9269;360
9269;2649
9269;2730
9269;2766
9269;2768
9269;2803
9269;3277
9269;3289
9269;3292
9269;3344
9269;3350
9269;3353
9269;3359
9269;3362
9269;3368
9269;3395
9269;3452
9269;3479
9269;8718
9269;8794
9269;8830
9269;9154
9269;9190
9269;9266
9269;13754
9269;13782
9269;13806
9269;13938
9269;13966
9269;14014
9269;14018
9269;14026
9269;14062
9269;14138
9269;14174
9269;14250
9269;14410
9269;14418
9269;14422
9269;14498
9269;17897
9269;17933
9269;17957
9269;17993
9269;18037
9269;30602
9269;30785
9269;30862
9301;306
9301;2652
9301;2767
9301;2804
9301;3290
9301;3347
9301;3356
9301;3365
9301;3398
9301;3482
9301;8722
9301;8834
9301;9194
9301;13758
9301;13810
9301;13942
9301;14022
9301;14066
9301;14178
9301;14414
9301;14426
9301;17901
9301;17937
9301;17961
9301;18001
9301;18041
9301;30604
9301;30787
9301;30865
11481;2767
11481;2804
11481;3290
11481;3347
11481;3356
11481;3365
11481;3398
11481;3482
11481;8722
11481;8834
11481;9194
11481;13758
11481;13810
11481;13942
11481;14022
11481;14066
11481;14178
11481;14414
11481;14426
11481;17901
11481;17937
11481;17961
11481;18001
11481;18041
11481;30604
11481;30787
11481;30865
13993;2768
13993;2803
13993;3292
13993;3344
13993;3350
13993;3353
13993;3359
13993;3362
13993;3368
13993;3395
13993;3452
13993;3479
13993;8718
13993;8794
13993;8830
13993;9154
13993;9190
13993;9266
13993;13754
13993;13782
13993;13806
13993;13938
13993;13966
13993;14014
13993;14018
13993;14026
13993;14062
13993;14138
13993;14174
13993;14250
13993;14410
13993;14418
13993;14422
13993;14498
13993;17897
13993;17933
13993;17957
13993;17993
13993;18037
13993;30602
13993;30785
13993;30862
14029;3344
14029;3350
14029;3353
14029;3359
14029;3362
14029;3368
14029;3395
14029;3452
14029;3479
14029;8718
14029;8794
14029;8830
14029;9190
14029;9266
14029;13782
14029;13806
14029;13938
14029;13966
14029;14014
14029;14018
14029;14026
14029;14062
14029;14138
14029;14174
14029;14250
14029;14410
14029;14418
14029;14422
14029;14498
14029;17897
14029;17933
14029;17957
14029;17993
14029;18037
14029;30602
14029;30785
14029;30862
14069;3347
14069;3356
14069;3365
14069;3398
14069;3482
14069;8722
14069;8834
14069;9194
14069;13810
14069;13942
14069;14022
14069;14066
14069;14178
14069;14414
14069;14426
14069;17901
14069;17937
14069;17961
14069;18001
14069;18041
14069;30604
14069;30787
14069;30865
14105;3344
14105;3350
14105;3353
14105;3359
14105;3362
14105;3368
14105;3395
14105;3452
14105;3479
14105;8794
14105;8830
14105;9190
14105;9266
14105;13806
14105;13966
14105;14014
14105;14018
14105;14026
14105;14062
14105;14138
14105;14174
14105;14250
14105;14410
14105;14418
14105;14422
14105;14498
14105;17897
14105;17933
14105;17957
14105;17993
14105;18037
14105;30602
14105;30785
14105;30862
14141;3344
14141;3350
14141;3353
14141;3359
14141;3362
14141;3368
14141;3395
14141;3452
14141;3479
14141;8830
14141;14014
14141;14018
14141;14026
14141;14062
14141;14138
14141;14174
14141;14250
14141;14410
14141;14418
14141;14422
14141;14498
