Departure carTravelID;Arrival carTravelID
2517;1223
2517;2480
2517;2508
2535;10
2535;13
2535;23
2535;26
2535;59
2535;133
2535;180
2535;192
2535;319
2535;404
2535;769
2535;1027
2535;1095
2535;1115
2535;1119
2535;1139
2535;1179
2535;1219
2535;1459
2535;1467
2535;1895
2535;1897
2543;11
2543;18
2543;24
2543;82
2543;123
2543;125
2543;137
2543;184
2543;307
2543;309
2543;408
2543;847
2543;919
2543;1223
2543;2508
2585;82
2585;123
2585;125
2585;137
2585;184
2585;307
2585;309
2585;408
2585;847
2585;919
2585;1223
3199;13
3199;26
3199;59
3199;133
3199;180
3199;192
3199;319
3199;404
3199;769
3199;1027
3199;1095
3199;1115
3199;1119
3199;1139
3199;1179
3199;1219
3199;1459
3199;1467
3199;1895
