CarTravelID;Departure nodeID;Arrival nodeID;Departure time;Arrival time
3326;7514250;7515201;707;721
3330;7514105;7515201;670;699
3334;7514334;7515201;674;694
3338;7514745;7515201;687;701
3340;7515201;7514250;496;513
3356;7514250;7515201;718;732
3360;7514153;7515201;699;730
3362;7515201;7514250;506;523
3368;7514334;7515201;704;724
3371;7514158;7515201;632;665
3439;7515201;7514336;589;601
3443;7514336;7515201;803;812
3445;7515201;7514336;599;611
3449;7514336;7515201;813;822
3451;7515201;7514336;609;621
3455;7514336;7515201;823;832
3457;7515201;7514336;619;631
3461;7514336;7515201;833;842
3463;7515201;7514336;629;641
3467;7514336;7515201;843;852
3475;7515201;7514336;549;561
3481;7515201;7514336;559;571
3485;7514336;7515201;773;782
3487;7515201;7514336;569;581
3491;7514336;7515201;783;792
3493;7515201;7514250;593;610
3497;7514250;7515201;751;765
3499;7515201;7514250;603;620
3503;7514250;7515201;761;775
3505;7515201;7514336;579;591
3509;7514336;7515201;793;802
3517;7515201;7514250;543;560
3523;7515201;7514250;553;570
3529;7515201;7514250;563;580
3534;7515201;7514105;611;643
3536;7515201;7514250;573;590
3541;7515201;7514153;618;652
3543;7515201;7514250;583;600
3547;7514250;7515201;741;755
3549;7515201;7514250;613;630
3553;7514250;7515201;771;785
3557;7515201;7514250;623;640
3561;7514250;7515201;781;795
3563;7515201;7514745;573;590
3567;7514745;7515201;740;754
3569;7515201;7514334;554;577
3575;7515201;7514334;584;607
3579;7514334;7515201;757;777
3581;7515201;7514745;545;562
3587;7515201;7514334;614;637
3591;7514334;7515201;787;807
3593;7515201;7514745;603;620
3597;7514745;7515201;770;784
3599;7515201;7514158;559;595
3601;7514158;7515201;655;688
3604;7515201;7514158;619;655
3606;7514158;7515201;685;718
3609;7514158;7515201;625;658
3612;7515201;7514158;589;625
3619;7514250;7515201;787;801
3627;7514158;7515201;784;817
3649;7514250;7515201;829;843
3661;7514153;7515201;814;845
3665;7514250;7515201;824;838
3676;7514153;7515201;821;852
3743;7514250;7515201;791;805
3772;7514250;7515201;801;815
3846;7515201;7514336;672;684
3866;7515201;7514105;672;704
3867;7514250;7515201;821;835
3870;7515201;7514250;672;689
3871;7514105;7515201;765;794
3875;7514153;7515201;774;805
3879;7514105;7515201;785;814
3889;7515201;7514153;672;706
3890;7514250;7515201;811;825
3899;7515201;7514334;672;695
3900;7514745;7515201;803;817
3903;7515201;7514745;672;689
3907;7515201;7514158;672;708
3938;7515201;7514336;683;695
3954;7515201;7514105;683;715
3958;7515201;7514153;683;717
3959;7514250;7515201;831;845
3962;7515201;7514250;683;700
3971;7514153;7515201;794;825
3991;7515201;7514334;683;706
3995;7515201;7514745;683;700
3999;7515201;7514158;683;719
4031;7515201;7514105;631;663
4032;7514105;7515201;825;854
4200;7514334;7515201;817;837
4241;7515201;7514336;633;645
4253;7515201;7514105;633;665
4257;7515201;7514250;633;650
4258;7514105;7515201;745;774
4261;7515201;7514153;633;667
4280;7515201;7514334;633;656
4284;7515201;7514745;633;650
4292;7515201;7514158;633;669
4373;7515201;7514153;551;585
4377;7514153;7515201;754;785
4379;7515201;7514105;564;596
4385;7515201;7514153;571;605
4388;7515201;7514105;584;616
4391;7515201;7514153;591;625
4395;7514250;7515201;748;762
4409;7514158;7515201;791;824
4411;7515201;7514153;631;665
4451;7514250;7515201;764;778
4469;7515201;7514250;556;573
4474;7514153;7515201;801;832
4478;7514105;7515201;812;841
4482;7514334;7515201;824;844
4487;7515201;7514250;566;583
4490;7515201;7514153;611;645
4511;7514745;7515201;840;854
4516;7515201;7514105;624;656
4532;7515201;7514158;552;588
4538;7514153;7515201;761;792
4646;7515201;7514336;312;324
7781;7514336;7515201;855;864
7786;7514105;7515201;828;857
8228;7514153;7515201;834;865
9088;7515201;7514336;689;701
9093;7514336;7515201;905;914
9096;7515201;7514336;699;711
9101;7514336;7515201;915;924
9104;7515201;7514336;709;721
9109;7514336;7515201;925;934
9112;7515201;7514336;719;731
9124;7515201;7514336;639;651
9132;7515201;7514336;649;661
9137;7514336;7515201;865;874
9140;7515201;7514336;659;671
9145;7514336;7515201;875;884
9148;7515201;7514336;669;681
9153;7514336;7515201;885;894
9156;7515201;7514153;638;672
9160;7515201;7514105;651;683
9172;7515201;7514153;678;712
9173;7514105;7515201;860;889
9176;7515201;7514336;679;691
9181;7514336;7515201;895;904
9184;7515201;7514250;663;680
9192;7515201;7514105;713;745
9193;7514153;7515201;897;928
9196;7515201;7514250;673;690
9204;7515201;7514153;720;754
9205;7514105;7515201;906;935
9213;7514250;7515201;841;855
9216;7515201;7514250;694;711
9221;7514250;7515201;849;863
9224;7515201;7514250;704;721
9229;7514250;7515201;856;870
9232;7515201;7514250;714;731
9237;7514250;7515201;864;878
9240;7515201;7514250;724;741
9241;7514105;7515201;805;834
9245;7514250;7515201;871;885
9248;7515201;7514105;671;703
9249;7514153;7515201;851;882
9252;7515201;7514250;643;660
9260;7515201;7514105;691;723
9261;7514153;7515201;866;897
9264;7515201;7514250;653;670
9272;7515201;7514334;644;667
9280;7515201;7514745;723;740
9285;7514745;7515201;896;910
9296;7515201;7514334;704;727
9301;7514334;7515201;879;899
9304;7515201;7514745;663;680
9309;7514745;7515201;833;847
9312;7515201;7514745;693;710
9317;7514745;7515201;863;877
9320;7515201;7514334;674;697
9325;7514334;7515201;849;869
9328;7514158;7515201;715;748
9333;7515201;7514158;679;715
9336;7514158;7515201;745;778
9341;7515201;7514158;709;745
9344;7514158;7515201;808;841
9347;7515201;7514158;649;685
9350;7514158;7515201;775;808
9421;7514105;7515201;845;874
9566;7514105;7515201;875;904
9570;7514153;7515201;881;912
9607;7514250;7515201;881;895
9625;7514153;7515201;912;943
9629;7514105;7515201;891;920
9647;7514250;7515201;888;902
9706;7514250;7515201;903;917
9718;7514250;7515201;911;925
9726;7514250;7515201;896;910
9753;7514250;7515201;918;932
9756;7515201;7514153;658;692
9858;7515201;7514153;700;734
9909;7514745;7515201;926;940
9942;7514334;7515201;909;929
10110;7514250;7515201;758;772
10114;7514250;7515201;768;782
10118;7514250;7515201;798;812
10122;7514250;7515201;828;842
10126;7514250;7515201;838;852
10134;7514250;7515201;778;792
10137;7515201;7514153;651;685
10141;7514250;7515201;788;802
10145;7514250;7515201;808;822
10149;7514250;7515201;818;832
10174;7515201;7514105;644;676
10194;7515201;7514153;671;705
10200;7514250;7515201;878;892
10208;7514250;7515201;895;909
10216;7514250;7515201;925;939
10246;7515201;7514105;664;696
10257;7514250;7515201;863;877
10264;7514153;7515201;828;859
10518;7514336;7515201;935;944
10776;7514336;7515201;945;954
11078;7514105;7515201;921;950
11637;7514250;7515201;933;947
11641;7514250;7515201;940;954
11920;7515201;7514336;791;803
11921;7514336;7515201;1005;1014
11927;7515201;7514336;801;813
11928;7514336;7515201;1013;1022
11931;7515201;7514336;811;823
11932;7514336;7515201;1023;1032
11938;7515201;7514336;731;743
11946;7515201;7514336;741;753
11951;7514336;7515201;955;964
11954;7515201;7514336;751;763
11955;7514336;7515201;965;974
11958;7515201;7514336;761;773
11959;7514336;7515201;975;984
11962;7515201;7514336;771;783
11963;7514336;7515201;985;994
11966;7515201;7514250;734;751
11970;7515201;7514105;793;825
11971;7514153;7515201;975;1006
11977;7515201;7514250;744;761
11981;7515201;7514153;800;834
11982;7514105;7515201;984;1013
11988;7515201;7514250;774;791
11996;7515201;7514336;781;793
11997;7514336;7515201;995;1004
12000;7515201;7514250;804;821
12001;7514250;7515201;974;988
12007;7515201;7514250;814;831
12008;7514250;7515201;978;992
12011;7515201;7514105;733;765
12015;7515201;7514250;824;841
12016;7514250;7515201;986;1000
12019;7515201;7514153;740;774
12023;7515201;7514105;753;785
12024;7514153;7515201;927;958
12027;7515201;7514153;760;794
12028;7514105;7515201;939;968
12031;7515201;7514105;773;805
12036;7514153;7515201;945;976
12039;7515201;7514250;754;771
12042;7515201;7514250;764;781
12043;7514250;7515201;926;940
12046;7515201;7514153;817;851
12047;7514105;7515201;999;1028
12050;7515201;7514250;784;801
12055;7514250;7515201;944;958
12058;7515201;7514250;794;811
12063;7514250;7515201;951;965
12075;7514153;7515201;960;991
12078;7515201;7514105;796;828
12092;7514105;7515201;954;983
12095;7515201;7514153;787;821
12109;7514250;7515201;966;980
12112;7515201;7514250;812;829
12129;7515201;7514250;770;787
12137;7515201;7514105;813;845
12138;7514153;7515201;990;1021
12150;7515201;7514250;740;757
12158;7515201;7514153;780;814
12159;7514105;7515201;969;998
12168;7514250;7515201;959;973
12171;7515201;7514250;807;824
12179;7515201;7514334;794;817
12184;7514334;7515201;970;990
12187;7515201;7514745;786;803
12192;7514745;7515201;956;970
12195;7515201;7514334;734;757
12203;7515201;7514745;816;833
12208;7514745;7515201;986;1000
12211;7515201;7514334;764;787
12216;7514334;7515201;940;960
12219;7515201;7514745;753;770
12227;7515201;7514334;826;849
12232;7514334;7515201;1000;1020
12235;7514158;7515201;868;901
12238;7514158;7515201;898;931
12246;7515201;7514158;748;784
12249;7515201;7514158;772;808
12252;7514158;7515201;838;871
12255;7515201;7514158;802;838
12258;7515201;7514158;739;775
12284;7515201;7514336;821;833
12394;7515201;7514105;828;860
12424;7514250;7515201;1001;1015
12431;7514250;7515201;1016;1030
12438;7515201;7514336;990;1002
12449;7514250;7515201;993;1007
12453;7514250;7515201;1008;1022
12558;7515201;7514336;785;797
12563;7515201;7514105;785;817
12568;7515201;7514153;785;819
12578;7515201;7514250;785;802
12678;7515201;7514334;785;808
12688;7515201;7514745;785;802
12698;7515201;7514158;785;821
12767;7515201;7514336;967;979
12771;7515201;7514250;967;984
13254;7514745;7515201;1016;1030
13276;7515201;7514336;813;825
13291;7515201;7514250;813;830
13306;7515201;7514153;813;847
13325;7515201;7514745;813;830
13330;7515201;7514334;813;836
13335;7515201;7514158;813;849
13343;7514336;7515201;912;921
13347;7514336;7515201;922;931
13351;7514336;7515201;932;941
13355;7514336;7515201;942;951
13359;7514336;7515201;872;881
13363;7514336;7515201;882;891
13367;7514336;7515201;892;901
13371;7514105;7515201;832;861
13375;7514250;7515201;910;924
13379;7514153;7515201;841;872
13391;7514336;7515201;902;911
13395;7514153;7515201;904;935
13399;7514105;7515201;913;942
13403;7514250;7515201;848;862
13407;7514153;7515201;919;950
13423;7514153;7515201;858;889
13454;7514105;7515201;928;957
13459;7514153;7515201;934;965
13464;7514105;7515201;946;975
13474;7514250;7515201;958;972
13477;7515201;7514250;747;764
13487;7514105;7515201;898;927
13496;7514158;7515201;875;908
13500;7514250;7515201;981;995
13508;7514250;7515201;1015;1029
13523;7514153;7515201;952;983
13526;7514153;7515201;967;998
13529;7514105;7515201;961;990
13532;7514105;7515201;867;896
13548;7514153;7515201;888;919
13551;7514250;7515201;985;999
13554;7514250;7515201;973;987
13568;7514153;7515201;873;904
13571;7514105;7515201;882;911
13624;7514336;7515201;962;971
13676;7514336;7515201;787;796
13685;7514336;7515201;778;787
13697;7514336;7515201;761;770
13715;7514336;7515201;798;807
13724;7514336;7515201;734;743
14187;7514336;7515201;1033;1042
14249;7514153;7515201;1008;1039
14551;7514336;7515201;1043;1052
14665;7514105;7515201;1019;1048
14675;7514153;7515201;1028;1059
14738;7514250;7515201;1023;1037
14777;7514250;7515201;1031;1045
15602;7514334;7515201;1029;1049
15872;7514250;7515201;1030;1044
16527;7515201;7514336;903;915
16528;7514336;7515201;1103;1112
16531;7515201;7514336;923;935
16532;7514336;7515201;1118;1127
16535;7515201;7514336;831;843
16539;7515201;7514336;843;855
16540;7514336;7515201;1053;1062
16546;7515201;7514336;853;865
16547;7514336;7515201;1063;1072
16550;7515201;7514336;863;875
16551;7514336;7515201;1076;1085
16554;7515201;7514336;873;885
16557;7515201;7514250;916;933
16558;7514250;7515201;1082;1096
16561;7515201;7514336;883;895
16562;7514336;7515201;1088;1097
16569;7514336;7515201;1106;1115
16572;7515201;7514153;878;912
16573;7514105;7515201;1056;1085
16579;7515201;7514250;832;849
16583;7515201;7514105;889;921
16584;7514153;7515201;1065;1096
16587;7515201;7514250;839;856
16594;7515201;7514250;847;864
16598;7515201;7514105;907;939
16603;7514105;7515201;1073;1102
16606;7515201;7514250;854;871
16610;7515201;7514153;911;945
16611;7514153;7515201;1082;1113
16617;7515201;7514250;909;926
16618;7514250;7515201;1067;1081
16621;7515201;7514153;832;866
16625;7515201;7514250;927;944
16626;7514250;7515201;1097;1111
16629;7515201;7514250;871;888
16636;7515201;7514250;864;881
16640;7515201;7514105;922;954
16645;7514105;7515201;1093;1122
16649;7514745;7515201;1118;1132
16652;7515201;7514105;859;891
16653;7514105;7515201;1036;1065
16656;7515201;7514250;901;918
16657;7514250;7515201;1052;1066
16660;7515201;7514250;879;896
16661;7514250;7515201;1041;1055
16664;7515201;7514745;879;896
16669;7514745;7515201;1046;1060
16672;7515201;7514334;856;879
16680;7515201;7514334;886;909
16685;7514334;7515201;1059;1079
16688;7515201;7514745;846;863
16696;7515201;7514334;917;940
16701;7514334;7515201;1087;1107
16707;7515201;7514745;909;926
16712;7514745;7515201;1073;1087
16718;7515201;7514158;832;868
16721;7515201;7514158;862;898
16724;7514158;7515201;928;961
16727;7515201;7514158;892;928
16730;7514158;7515201;958;991
16733;7515201;7514158;922;958
16736;7514158;7515201;988;1021
16741;7515201;7514336;893;905
16779;7515201;7514336;913;925
16899;7515201;7514336;1062;1074
16903;7515201;7514334;1062;1085
16909;7515201;7514250;886;903
16920;7515201;7514250;894;911
16932;7514250;7515201;1112;1126
16954;7515201;7514153;863;897
16971;7515201;7514105;874;906
17078;7515201;7514336;1017;1029
17081;7515201;7514153;893;927
17207;7515201;7514105;843;875
17211;7514153;7515201;1045;1076
17242;7515201;7514336;1045;1057
17246;7515201;7514334;1045;1068
17250;7515201;7514745;1045;1062
17316;7515201;7514153;847;881
17368;7514334;7515201;1111;1131
17375;7514745;7515201;1103;1117
17403;7514336;7515201;1012;1021
17406;7515201;7514336;886;898
17410;7514336;7515201;1020;1029
17414;7514336;7515201;1030;1039
17421;7514336;7515201;1040;1049
17425;7514336;7515201;952;961
17433;7514336;7515201;972;981
17437;7514336;7515201;982;991
17441;7514336;7515201;992;1001
17445;7514153;7515201;982;1013
17452;7514105;7515201;991;1020
17455;7515201;7514250;887;904
17459;7514153;7515201;1015;1046
17463;7514336;7515201;1002;1011
17470;7515201;7514153;856;890
17486;7514250;7515201;1000;1014
17497;7515201;7514153;886;920
17513;7514105;7515201;1006;1035
17521;7514105;7515201;1026;1055
17528;7515201;7514105;836;868
17535;7515201;7514153;926;960
17536;7514250;7515201;1038;1052
17551;7514153;7515201;997;1028
17555;7514105;7515201;976;1005
17562;7515201;7514336;906;918
17563;7515201;7514336;1032;1044
17576;7515201;7514336;1011;1023
17589;7515201;7514336;1018;1030
17610;7515201;7514250;990;1007
17614;7515201;7514745;990;1007
17618;7514250;7515201;1048;1062
17622;7514250;7515201;1059;1073
17639;7515201;7514334;1017;1040
17643;7515201;7514745;1017;1034
17671;7514250;7515201;1089;1103
17674;7515201;7514153;919;953
17684;7515201;7514105;1045;1077
17697;7514250;7515201;1119;1133
17705;7514336;7515201;1113;1122
18104;7514336;7515201;1133;1142
18125;7514336;7515201;1148;1157
18464;7514153;7515201;1105;1136
18548;7514250;7515201;1127;1141
18598;7514105;7515201;1120;1149
18741;7515201;7514745;1107;1124
19041;7515201;7514745;967;984
19042;7514745;7515201;1133;1147
19232;7515201;7514336;993;1005
19235;7515201;7514336;1001;1013
19240;7514336;7515201;1192;1201
19249;7515201;7514336;1021;1033
19254;7514336;7515201;1207;1216
19257;7515201;7514336;933;945
19261;7515201;7514336;1031;1043
19266;7514336;7515201;1222;1231
19269;7515201;7514336;953;965
19273;7515201;7514336;963;975
19278;7514336;7515201;1163;1172
19281;7515201;7514336;973;985
19284;7515201;7514153;941;975
19287;7515201;7514105;952;984
19290;7515201;7514153;974;1008
19291;7514105;7515201;1150;1179
19294;7515201;7514336;983;995
19301;7515201;7514250;957;974
19304;7515201;7514250;961;978
19312;7515201;7514153;1011;1045
19317;7514105;7515201;1180;1209
19320;7515201;7514250;969;986
19327;7515201;7514105;1024;1056
19330;7515201;7514250;976;993
19331;7514250;7515201;1142;1156
19334;7515201;7514250;984;1001
19337;7515201;7514250;991;1008
19342;7514250;7515201;1157;1171
19345;7515201;7514250;999;1016
19352;7515201;7514105;967;999
19357;7514153;7515201;1134;1165
19360;7515201;7514105;987;1019
19361;7514153;7515201;1164;1195
19364;7515201;7514250;934;951
19367;7515201;7514250;1014;1031
19370;7515201;7514250;1006;1023
19374;7515201;7514250;949;966
19382;7515201;7514153;956;990
19390;7515201;7514105;937;969
19394;7515201;7514250;1024;1041
19399;7514250;7515201;1172;1186
19402;7515201;7514153;994;1028
19405;7515201;7514334;947;970
19413;7515201;7514745;1029;1046
19418;7514745;7515201;1171;1185
19421;7515201;7514745;939;956
19429;7515201;7514334;1006;1029
19434;7514334;7515201;1171;1191
19437;7515201;7514745;969;986
19448;7515201;7514745;999;1016
19455;7515201;7514334;977;1000
19462;7514158;7515201;1018;1051
19469;7515201;7514158;982;1018
19475;7514158;7515201;1048;1081
19480;7515201;7514158;1012;1048
19483;7514158;7515201;1076;1109
19490;7514158;7515201;1106;1139
19495;7514336;7515201;1196;1205
19498;7515201;7514158;952;988
19502;7515201;7514336;1015;1027
19516;7515201;7514250;1015;1032
19517;7514250;7515201;1213;1227
19530;7515201;7514105;1015;1047
19534;7515201;7514153;1015;1049
19554;7514250;7515201;1198;1212
19569;7514250;7515201;1183;1197
19587;7515201;7514745;1015;1032
19597;7515201;7514334;1015;1038
19621;7515201;7514158;1015;1051
19662;7515201;7514250;1032;1049
19685;7515201;7514105;1032;1064
19690;7515201;7514153;1032;1066
19732;7515201;7514334;1032;1055
19737;7515201;7514745;1032;1049
19752;7515201;7514158;1032;1068
19798;7515201;7514336;943;955
19825;7514336;7515201;1178;1187
19889;7515201;7514250;1062;1079
19908;7515201;7514745;1062;1079
19944;7515201;7514105;1011;1043
19962;7515201;7514250;1011;1028
19981;7515201;7514745;1011;1028
19986;7515201;7514334;1011;1034
20007;7515201;7514158;1011;1047
20042;7515201;7514153;1018;1052
20047;7515201;7514105;1018;1050
20056;7515201;7514250;1018;1035
20071;7515201;7514745;1018;1035
20081;7515201;7514334;1018;1041
20102;7515201;7514158;1018;1054
20170;7515201;7514153;990;1024
