Departure carTravelID;Arrival carTravelID
26;73
26;75
26;77
26;79
26;103
26;456
26;557
26;582
26;597
26;722
26;1420
26;1458
26;1460
26;1479
26;1486
26;1503
26;1505
26;1521
26;1673
26;1696
26;1702
26;1722
26;1726
26;1734
26;1742
26;1746
26;1750
26;1754
26;1760
26;1766
26;1772
26;2426
26;2590
26;2595
26;2601
26;2607
26;2613
26;2625
26;2637
26;2655
26;2673
26;2833
26;3443
26;3449
26;3455
26;3461
26;3467
26;3485
26;3491
26;3509
26;7781
26;9093
26;9101
26;9109
26;9137
26;9145
26;9153
26;9181
26;10518
26;10776
26;11921
26;11928
26;11932
26;11951
26;11955
26;11959
26;11963
26;11997
26;13343
26;13347
26;13351
26;13355
26;13359
26;13363
26;13367
26;13391
26;13624
26;13676
26;13685
26;13697
26;13715
26;13724
26;14187
26;14551
26;16528
26;16532
26;16540
26;16547
26;16551
26;16562
26;16569
26;17403
26;17410
26;17414
26;17421
26;17425
26;17433
26;17437
26;17441
26;17463
26;17705
26;18104
26;18125
26;19240
26;19254
26;19266
26;19278
26;19495
26;19825
26;21055
26;21059
26;21066
26;21115
26;21153
26;21192
26;21231
26;21261
26;21428
26;21476
26;21892
26;21952
26;21961
26;21965
26;21973
26;21981
26;21996
26;22114
26;22147
26;22149
26;22153
26;22175
26;22177
26;22183
26;22185
26;22389
26;22672
26;23229
26;23341
26;23677
26;24480
26;26934
26;46873
26;47714
26;47733
26;47756
26;47882
26;47910
26;47940
26;48750
26;48752
26;48756
26;49079
26;49870
26;49921
26;50913
26;50936
26;51198
26;139146
26;183974
26;316764
26;1012288
26;4008982
26;4009127
26;4009132
26;4009543
26;4010612
26;4010846
32;3
32;6
32;9
32;12
32;15
32;18
32;22
32;24
32;36
32;40
32;42
32;54
32;57
32;60
32;63
32;67
32;73
32;77
32;79
32;103
32;456
32;557
32;582
32;597
32;722
32;1420
32;1458
32;1460
32;1479
32;1486
32;1503
32;1505
32;1521
32;2426
32;2595
32;2601
32;2607
32;2613
32;2625
32;2637
32;2655
32;2673
32;2833
32;3443
32;3449
32;3455
32;3461
32;3467
32;3485
32;3491
32;3509
32;7781
32;9093
32;9101
32;9109
32;9137
32;9145
32;9153
32;9181
32;10518
32;10776
32;11921
32;11928
32;11932
32;11951
32;11955
32;11959
32;11963
32;11997
32;13343
32;13347
32;13351
32;13355
32;13359
32;13363
32;13367
32;13391
32;13624
32;13676
32;13685
32;13697
32;13715
32;13724
32;14187
32;14551
32;16528
32;16532
32;16540
32;16547
32;16551
32;16562
32;16569
32;17403
32;17410
32;17414
32;17421
32;17425
32;17433
32;17437
32;17441
32;17463
32;17705
32;18104
32;18125
32;19240
32;19254
32;19266
32;19278
32;19495
32;19825
32;21055
32;21059
32;21066
32;21115
32;21153
32;21192
32;21231
32;21261
32;21428
32;21476
32;21892
32;21952
32;21961
32;21965
32;21973
32;21981
32;21996
32;22114
32;22147
32;22149
32;22153
32;22175
32;22177
32;22183
32;22185
32;22389
32;22672
32;23229
32;23341
32;23677
32;24480
32;46873
32;47714
32;47733
32;47756
32;47882
32;47910
32;47940
32;48750
32;48752
32;48756
32;49079
32;49870
32;49921
32;50913
32;50936
32;51198
32;316764
32;1012288
32;4008982
32;4009127
32;4009132
32;4009543
44;3
44;6
44;9
44;12
44;15
44;18
44;22
44;24
44;36
44;38
44;40
44;42
44;54
44;57
44;60
44;63
44;65
44;67
44;73
44;75
44;77
44;79
44;103
44;456
44;557
44;582
44;597
44;722
44;1420
44;1458
44;1460
44;1479
44;1486
44;1503
44;1505
44;1521
44;1673
44;1702
44;1722
44;1726
44;1734
44;1746
44;1750
44;1760
44;1766
44;1772
44;2426
44;2590
44;2595
44;2601
44;2607
44;2613
44;2625
44;2637
44;2655
44;2673
44;2833
44;3443
44;3449
44;3455
44;3461
44;3467
44;3485
44;3491
44;3509
44;7781
44;9093
44;9101
44;9109
44;9137
44;9145
44;9153
44;9181
44;10518
44;10776
44;11921
44;11928
44;11932
44;11951
44;11955
44;11959
44;11963
44;11997
44;13343
44;13347
44;13351
44;13355
44;13359
44;13363
44;13367
44;13391
44;13624
44;13676
44;13685
44;13697
44;13715
44;13724
44;14187
44;14551
44;16528
44;16532
44;16540
44;16547
44;16551
44;16562
44;16569
44;17403
44;17410
44;17414
44;17421
44;17425
44;17433
44;17437
44;17441
44;17463
44;17705
44;18104
44;18125
44;19240
44;19254
44;19266
44;19278
44;19495
44;19825
44;21055
44;21059
44;21066
44;21115
44;21153
44;21192
44;21231
44;21261
44;21428
44;21476
44;21892
44;21952
44;21961
44;21965
44;21973
44;21981
44;21996
44;22114
44;22147
44;22149
44;22153
44;22175
44;22177
44;22183
44;22185
44;22389
44;22672
44;23229
44;23341
44;23677
44;24480
44;26934
44;46873
44;47714
44;47733
44;47756
44;47882
44;47910
44;47940
44;48750
44;48752
44;48756
44;49079
44;49870
44;49921
44;50913
44;50936
44;51198
44;183974
44;316764
44;1012288
44;4008982
44;4009127
44;4009132
44;4009543
44;4010612
44;4010846
50;3
50;6
50;9
50;12
50;15
50;18
50;24
50;36
50;40
50;42
50;54
50;57
50;60
50;63
50;67
50;73
50;77
50;79
50;103
50;456
50;557
50;582
50;597
50;722
50;1420
50;1458
50;1460
50;1479
50;1486
50;1503
50;1505
50;1521
50;2426
50;2595
50;2601
50;2607
50;2613
50;2625
50;2637
50;2655
50;2673
50;2833
50;3443
50;3449
50;3455
50;3461
50;3467
50;3485
50;3491
50;3509
50;7781
50;9093
50;9101
50;9109
50;9137
50;9145
50;9153
50;9181
50;10518
50;10776
50;11921
50;11928
50;11932
50;11951
50;11955
50;11959
50;11963
50;11997
50;13343
50;13347
50;13351
50;13355
50;13359
50;13363
50;13367
50;13391
50;13624
50;13676
50;13685
50;13697
50;13715
50;13724
50;14187
50;14551
50;16528
50;16532
50;16540
50;16547
50;16551
50;16562
50;16569
50;17403
50;17410
50;17414
50;17421
50;17425
50;17433
50;17437
50;17441
50;17463
50;17705
50;18104
50;18125
50;19240
50;19254
50;19266
50;19278
50;19495
50;19825
50;21055
50;21059
50;21066
50;21115
50;21153
50;21192
50;21231
50;21261
50;21428
50;21476
50;21892
50;21952
50;21961
50;21965
50;21973
50;21981
50;21996
50;22114
50;22147
50;22149
50;22153
50;22175
50;22177
50;22183
50;22185
50;22389
50;22672
50;23229
50;23341
50;23677
50;24480
50;46873
50;47714
50;47733
50;47756
50;47882
50;47910
50;47940
50;48750
50;48752
50;48756
50;49079
50;49870
50;49921
50;50913
50;50936
50;51198
50;316764
50;1012288
50;4008982
50;4009127
50;4009132
50;4009543
56;3
56;6
56;9
56;12
56;15
56;18
56;22
56;24
56;36
56;38
56;40
56;42
56;54
56;57
56;60
56;63
56;65
56;67
56;73
56;75
56;77
56;79
56;103
56;456
56;557
56;582
56;597
56;722
56;1420
56;1458
56;1460
56;1479
56;1486
56;1503
56;1505
56;1521
56;1673
56;1696
56;1702
56;1722
56;1726
56;1734
56;1742
56;1746
56;1750
56;1754
56;1760
56;1766
56;1772
56;2426
56;2590
56;2595
56;2601
56;2607
56;2613
56;2625
56;2637
56;2655
56;2673
56;2833
56;3443
56;3449
56;3455
56;3461
56;3467
56;3485
56;3491
56;3509
56;7781
56;9093
56;9101
56;9109
56;9137
56;9145
56;9153
56;9181
56;10518
56;10776
56;11921
56;11928
56;11932
56;11951
56;11955
56;11959
56;11963
56;11997
56;13343
56;13347
56;13351
56;13355
56;13359
56;13363
56;13367
56;13391
56;13624
56;13676
56;13685
56;13697
56;13715
56;13724
56;14187
56;14551
56;16528
56;16532
56;16540
56;16547
56;16551
56;16562
56;16569
56;17403
56;17410
56;17414
56;17421
56;17425
56;17433
56;17437
56;17441
56;17463
56;17705
56;18104
56;18125
56;19240
56;19254
56;19266
56;19278
56;19495
56;19825
56;21055
56;21059
56;21066
56;21115
56;21153
56;21192
56;21231
56;21261
56;21428
56;21476
56;21892
56;21952
56;21961
56;21965
56;21973
56;21981
56;21996
56;22114
56;22147
56;22149
56;22153
56;22175
56;22177
56;22183
56;22185
56;22389
56;22672
56;23229
56;23341
56;23677
56;24480
56;26934
56;46873
56;47714
56;47733
56;47756
56;47882
56;47910
56;47940
56;48750
56;48752
56;48756
56;49079
56;49870
56;49921
56;50913
56;50936
56;51198
56;139146
56;183974
56;316764
56;1012288
56;4008982
56;4009127
56;4009132
56;4009543
56;4010612
56;4010846
59;3
59;6
59;9
59;12
59;15
59;18
59;24
59;36
59;42
59;54
59;57
59;60
59;63
59;67
59;73
59;77
59;79
59;103
59;456
59;557
59;582
59;597
59;722
59;1420
59;1458
59;1460
59;1479
59;1486
59;1503
59;1505
59;1521
59;2426
59;2595
59;2601
59;2607
59;2613
59;2625
59;2637
59;2655
59;2673
59;2833
59;3443
59;3449
59;3455
59;3461
59;3467
59;3485
59;3491
59;3509
59;7781
59;9093
59;9101
59;9109
59;9137
59;9145
59;9153
59;9181
59;10518
59;10776
59;11921
59;11928
59;11932
59;11951
59;11955
59;11959
59;11963
59;11997
59;13343
59;13347
59;13351
59;13355
59;13359
59;13363
59;13367
59;13391
59;13624
59;13676
59;13685
59;13697
59;13715
59;13724
59;14187
59;14551
59;16528
59;16532
59;16540
59;16547
59;16551
59;16562
59;16569
59;17403
59;17410
59;17414
59;17421
59;17425
59;17433
59;17437
59;17441
59;17463
59;17705
59;18104
59;18125
59;19240
59;19254
59;19266
59;19278
59;19495
59;19825
59;21055
59;21059
59;21066
59;21115
59;21153
59;21192
59;21231
59;21261
59;21428
59;21476
59;21892
59;21952
59;21961
59;21965
59;21973
59;21981
59;21996
59;22114
59;22147
59;22149
59;22153
59;22175
59;22177
59;22183
59;22185
59;22389
59;22672
59;23229
59;23341
59;23677
59;24480
59;46873
59;47714
59;47733
59;47756
59;47882
59;47910
59;47940
59;48750
59;48752
59;48756
59;49079
59;49870
59;49921
59;50913
59;50936
59;51198
59;316764
59;1012288
59;4008982
59;4009127
59;4009132
59;4009543
69;3
69;6
69;9
69;12
69;15
69;18
69;22
69;24
69;36
69;40
69;42
69;54
69;57
69;60
69;63
69;65
69;67
69;73
69;75
69;77
69;79
69;103
69;456
69;557
69;582
69;597
69;722
69;1420
69;1458
69;1460
69;1479
69;1486
69;1503
69;1505
69;1521
69;1673
69;1726
69;1734
69;1750
69;1760
69;1772
69;2426
69;2590
69;2595
69;2601
69;2607
69;2613
69;2625
69;2637
69;2655
69;2673
69;2833
69;3443
69;3449
69;3455
69;3461
69;3467
69;3485
69;3491
69;3509
69;7781
69;9093
69;9101
69;9109
69;9137
69;9145
69;9153
69;9181
69;10518
69;10776
69;11921
69;11928
69;11932
69;11951
69;11955
69;11959
69;11963
69;11997
69;13343
69;13347
69;13351
69;13355
69;13359
69;13363
69;13367
69;13391
69;13624
69;13676
69;13685
69;13697
69;13715
69;13724
69;14187
69;14551
69;16528
69;16532
69;16540
69;16547
69;16551
69;16562
69;16569
69;17403
69;17410
69;17414
69;17421
69;17425
69;17433
69;17437
69;17441
69;17463
69;17705
69;18104
69;18125
69;19240
69;19254
69;19266
69;19278
69;19495
69;19825
69;21055
69;21059
69;21066
69;21115
69;21153
69;21192
69;21231
69;21261
69;21428
69;21476
69;21892
69;21952
69;21961
69;21965
69;21973
69;21981
69;21996
69;22114
69;22147
69;22149
69;22153
69;22175
69;22177
69;22183
69;22185
69;22389
69;22672
69;23229
69;23341
69;23677
69;24480
69;26934
69;46873
69;47714
69;47733
69;47756
69;47882
69;47910
69;47940
69;48750
69;48752
69;48756
69;49079
69;49870
69;49921
69;50913
69;50936
69;51198
69;316764
69;1012288
69;4008982
69;4009127
69;4009132
69;4009543
69;4010612
72;3
72;6
72;9
72;12
72;15
72;18
72;22
72;24
72;36
72;40
72;42
72;54
72;57
72;60
72;63
72;65
72;67
72;73
72;75
72;77
72;79
72;103
72;456
72;557
72;582
72;597
72;722
72;1420
72;1458
72;1460
72;1479
72;1486
72;1503
72;1505
72;1521
72;1673
72;1726
72;1734
72;1750
72;1760
72;1772
72;2426
72;2590
72;2595
72;2601
72;2607
72;2613
72;2625
72;2637
72;2655
72;2673
72;2833
72;3443
72;3449
72;3455
72;3461
72;3467
72;3485
72;3491
72;3509
72;7781
72;9093
72;9101
72;9109
72;9137
72;9145
72;9153
72;9181
72;10518
72;10776
72;11921
72;11928
72;11932
72;11951
72;11955
72;11959
72;11963
72;11997
72;13343
72;13347
72;13351
72;13355
72;13359
72;13363
72;13367
72;13391
72;13624
72;13676
72;13685
72;13697
72;13715
72;13724
72;14187
72;14551
72;16528
72;16532
72;16540
72;16547
72;16551
72;16562
72;16569
72;17403
72;17410
72;17414
72;17421
72;17425
72;17433
72;17437
72;17441
72;17463
72;17705
72;18104
72;18125
72;19240
72;19254
72;19266
72;19278
72;19495
72;19825
72;21055
72;21059
72;21066
72;21115
72;21153
72;21192
72;21231
72;21261
72;21428
72;21476
72;21892
72;21952
72;21961
72;21965
72;21973
72;21981
72;21996
72;22114
72;22147
72;22149
72;22153
72;22175
72;22177
72;22183
72;22185
72;22389
72;22672
72;23229
72;23341
72;23677
72;24480
72;26934
72;46873
72;47714
72;47733
72;47756
72;47882
72;47910
72;47940
72;48750
72;48752
72;48756
72;49079
72;49870
72;49921
72;50913
72;50936
72;51198
72;183974
72;316764
72;1012288
72;4008982
72;4009127
72;4009132
72;4009543
72;4010612
81;3
81;6
81;9
81;12
81;15
81;18
81;22
81;24
81;36
81;40
81;42
81;54
81;57
81;60
81;63
81;67
81;73
81;75
81;77
81;79
81;103
81;456
81;557
81;582
81;597
81;722
81;1420
81;1458
81;1460
81;1479
81;1486
81;1503
81;1505
81;1521
81;1673
81;1734
81;1772
81;2426
81;2590
81;2595
81;2601
81;2607
81;2613
81;2625
81;2637
81;2655
81;2673
81;2833
81;3443
81;3449
81;3455
81;3461
81;3467
81;3485
81;3491
81;3509
81;7781
81;9093
81;9101
81;9109
81;9137
81;9145
81;9153
81;9181
81;10518
81;10776
81;11921
81;11928
81;11932
81;11951
81;11955
81;11959
81;11963
81;11997
81;13343
81;13347
81;13351
81;13355
81;13359
81;13363
81;13367
81;13391
81;13624
81;13676
81;13685
81;13697
81;13715
81;13724
81;14187
81;14551
81;16528
81;16532
81;16540
81;16547
81;16551
81;16562
81;16569
81;17403
81;17410
81;17414
81;17421
81;17425
81;17433
81;17437
81;17441
81;17463
81;17705
81;18104
81;18125
81;19240
81;19254
81;19266
81;19278
81;19495
81;19825
81;21055
81;21059
81;21066
81;21115
81;21153
81;21192
81;21231
81;21261
81;21428
81;21476
81;21892
81;21952
81;21961
81;21965
81;21973
81;21981
81;21996
81;22114
81;22147
81;22149
81;22153
81;22175
81;22177
81;22183
81;22185
81;22389
81;22672
81;23229
81;23341
81;23677
81;24480
81;26934
81;46873
81;47714
81;47733
81;47756
81;47882
81;47910
81;47940
81;48750
81;48752
81;48756
81;49079
81;49870
81;49921
81;50913
81;50936
81;51198
81;316764
81;1012288
81;4008982
81;4009127
81;4009132
81;4009543
87;88
87;94
87;100
87;109
87;118
87;133
87;142
87;162
87;177
87;186
87;195
87;198
87;211
87;213
87;217
87;227
87;238
87;242
87;254
87;266
87;735
87;1155
87;1417
87;1423
87;1431
87;1437
87;1468
87;1527
87;1545
87;1551
87;1570
87;1589
87;1604
87;1612
87;1624
87;1633
87;2419
87;2421
87;2682
87;2690
87;2704
87;2713
87;2747
87;2753
87;2837
87;2948
87;3043
87;3322
87;3326
87;3356
87;3497
87;3503
87;3547
87;3553
87;3561
87;3619
87;3649
87;3665
87;3743
87;3772
87;3867
87;3890
87;3959
87;4395
87;4451
87;9213
87;9221
87;9229
87;9237
87;9245
87;9607
87;9647
87;9706
87;9718
87;9726
87;9753
87;10110
87;10114
87;10118
87;10122
87;10126
87;10134
87;10141
87;10145
87;10149
87;10200
87;10208
87;10216
87;10257
87;11637
87;11641
87;12001
87;12008
87;12016
87;12043
87;12055
87;12063
87;12109
87;12168
87;12424
87;12431
87;12449
87;12453
87;13375
87;13403
87;13474
87;13500
87;13508
87;13551
87;13554
87;14738
87;14777
87;15872
87;16558
87;16618
87;16626
87;16657
87;16661
87;16932
87;17486
87;17536
87;17618
87;17622
87;17671
87;17697
87;18548
87;19331
87;19342
87;19399
87;19517
87;19554
87;19569
87;21078
87;21082
87;21134
87;21139
87;21168
87;21271
87;21404
87;22049
87;22052
87;22061
87;22064
87;22168
87;22613
87;22703
87;22749
87;22769
87;23137
87;23156
87;23159
87;23170
87;23173
87;23179
87;23182
87;23872
87;24101
87;24359
87;46940
87;48083
87;48516
87;48535
87;48539
87;48543
87;48547
87;48551
87;48578
87;49949
87;49995
87;50007
87;50284
87;50497
87;50991
87;50998
87;51042
87;51049
87;232576
87;233577
87;234655
87;234712
87;241300
87;241306
87;241595
87;245513
87;245519
87;245543
87;245960
87;260378
87;260379
87;261363
87;287841
87;296634
87;296959
87;316941
87;394489
87;1012262
87;4009184
90;97
90;116
90;136
90;140
90;180
90;200
90;208
90;229
90;240
90;264
90;268
90;808
90;907
90;952
90;1038
90;1408
90;1434
90;1440
90;1446
90;1489
90;1535
90;1596
90;1618
90;1622
90;2727
90;2861
90;3161
90;3249
90;3297
90;3314
90;3360
90;3661
90;3676
90;3875
90;3971
90;4377
90;4474
90;4538
90;8228
90;9193
90;9249
90;9261
90;9570
90;9625
90;10264
90;11971
90;12024
90;12036
90;12075
90;12138
90;13379
90;13395
90;13407
90;13423
90;13459
90;13523
90;13526
90;13548
90;13568
90;14249
90;14675
90;16584
90;16611
90;17211
90;17445
90;17459
90;17551
90;18464
90;19357
90;19361
90;20305
90;21074
90;21102
90;21129
90;21236
90;21414
90;21443
90;22269
90;22541
90;22544
90;22715
90;23245
90;23256
90;23284
90;23313
90;23998
90;24208
90;48047
90;48091
90;48508
90;48512
90;49167
90;50380
90;50925
90;50929
90;231914
90;232456
90;232539
90;233552
90;233554
90;233573
90;243458
90;243461
90;243464
90;243470
90;243476
90;243482
90;243755
90;243761
90;243779
90;243841
90;243856
90;246207
90;246211
90;260461
90;261362
90;288681
90;316377
90;316925
90;319270
90;1012345
90;4009949
93;88
93;94
93;100
93;109
93;118
93;133
93;142
93;162
93;177
93;186
93;195
93;198
93;211
93;217
93;227
93;238
93;242
93;254
93;266
93;735
93;1155
93;1417
93;1423
93;1431
93;1437
93;1468
93;1527
93;1545
93;1551
93;1570
93;1589
93;1604
93;1612
93;1624
93;1633
93;2419
93;2421
93;2682
93;2690
93;2704
93;2713
93;2747
93;2753
93;2837
93;2948
93;3043
93;3322
93;3326
93;3356
93;3497
93;3503
93;3547
93;3553
93;3561
93;3619
93;3649
93;3665
93;3743
93;3772
93;3867
93;3890
93;3959
93;4395
93;4451
93;9213
93;9221
93;9229
93;9237
93;9245
93;9607
93;9647
93;9706
93;9718
93;9726
93;9753
93;10110
93;10114
93;10118
93;10122
93;10126
93;10134
93;10141
93;10145
93;10149
93;10200
93;10208
93;10216
93;10257
93;11637
93;11641
93;12001
93;12008
93;12016
93;12043
93;12055
93;12063
93;12109
93;12168
93;12424
93;12431
93;12449
93;12453
93;13375
93;13403
93;13474
93;13500
93;13508
93;13551
93;13554
93;14738
93;14777
93;15872
93;16558
93;16618
93;16626
93;16657
93;16661
93;16932
93;17486
93;17536
93;17618
93;17622
93;17671
93;17697
93;18548
93;19331
93;19342
93;19399
93;19517
93;19554
93;19569
93;21078
93;21082
93;21134
93;21139
93;21168
93;21271
93;21404
93;22049
93;22052
93;22061
93;22064
93;22168
93;22613
93;22703
93;22749
93;22769
93;23137
93;23156
93;23159
93;23170
93;23173
93;23179
93;23182
93;23872
93;24101
93;24359
93;46940
93;48083
93;48516
93;48535
93;48539
93;48543
93;48547
93;48551
93;48578
93;49949
93;49995
93;50007
93;50284
93;50497
93;50991
93;50998
93;51042
93;51049
93;232576
93;234655
93;234712
93;241300
93;241306
93;241595
93;245513
93;245519
93;245543
93;245960
93;260378
93;260379
93;261363
93;287841
93;296634
93;296959
93;316941
93;394489
93;4009184
96;91
96;106
96;112
96;130
96;160
96;174
96;184
96;215
96;244
96;252
96;256
96;890
96;911
96;1015
96;1414
96;1443
96;1465
96;1492
96;1587
96;1616
96;1620
96;1640
96;2413
96;2661
96;2732
96;2864
96;3291
96;3318
96;3330
96;3871
96;3879
96;4032
96;4258
96;4478
96;7786
96;9173
96;9205
96;9241
96;9421
96;9566
96;9629
96;11078
96;11982
96;12028
96;12047
96;12092
96;12159
96;13371
96;13399
96;13454
96;13464
96;13487
96;13529
96;13532
96;13571
96;14665
96;16573
96;16603
96;16645
96;16653
96;17452
96;17513
96;17521
96;17555
96;18598
96;19291
96;19317
96;21120
96;21163
96;21178
96;21266
96;21394
96;22077
96;22165
96;22263
96;22538
96;22680
96;22695
96;23167
96;23237
96;23932
96;24028
96;24425
96;48095
96;48103
96;48127
96;48496
96;49591
96;50373
96;50439
96;50921
96;50933
96;231911
96;233500
96;233551
96;233553
96;233576
96;241615
96;243771
96;246209
96;246227
96;262590
96;271722
96;271725
96;271728
96;271734
96;271740
96;271746
96;271752
96;271990
96;271996
96;272014
96;272057
96;272087
96;319261
96;319269
96;367362
96;394467
96;1042682
96;4009155
96;4009570
96;4009791
96;4010039
99;97
99;116
99;136
99;140
99;180
99;208
99;229
99;264
99;268
99;808
99;907
99;952
99;1038
99;1408
99;1434
99;1440
99;1446
99;1489
99;1535
99;1596
99;1618
99;1622
99;2727
99;2861
99;3161
99;3249
99;3297
99;3314
99;3360
99;3661
99;3676
99;3875
99;3971
99;4377
99;4474
99;4538
99;8228
99;9193
99;9249
99;9261
99;9570
99;9625
99;10264
99;11971
99;12024
99;12036
99;12075
99;12138
99;13379
99;13395
99;13407
99;13423
99;13459
99;13523
99;13526
99;13548
99;13568
99;14249
99;14675
99;16584
99;16611
99;17211
99;17445
99;17459
99;17551
99;18464
99;19357
99;19361
99;20305
99;21074
99;21102
99;21129
99;21236
99;21414
99;21443
99;22269
99;22541
99;22544
99;22715
99;23245
99;23256
99;23284
99;23313
99;23998
99;24208
99;48047
99;48091
99;48508
99;48512
99;49167
99;50380
99;50925
99;50929
99;231914
99;232456
99;232539
99;233552
99;233554
99;233573
99;243458
99;243461
99;243464
99;243470
99;243476
99;243482
99;243755
99;243761
99;243779
99;243841
99;243856
99;246207
99;246211
99;288681
99;319270
99;1012345
105;88
105;94
105;100
105;109
105;114
105;118
105;133
105;138
105;142
105;158
105;162
105;177
105;182
105;186
105;195
105;198
105;202
105;211
105;213
105;217
105;227
105;238
105;242
105;254
105;266
105;735
105;1155
105;1417
105;1423
105;1431
105;1437
105;1468
105;1527
105;1545
105;1551
105;1570
105;1589
105;1604
105;1612
105;1624
105;1633
105;2419
105;2421
105;2682
105;2690
105;2704
105;2713
105;2747
105;2753
105;2837
105;2948
105;3043
105;3322
