Departure carTravelID;Arrival carTravelID
32;298
32;300
32;302
32;306
32;466
32;493
32;499
32;505
32;511
32;523
32;535
32;553
32;583
32;651
32;657
32;663
32;669
32;675
32;693
32;699
32;1288
32;1384
32;1392
32;1400
32;1428
32;1436
32;1444
32;1578
32;1638
32;1738
32;1745
32;1749
32;1768
32;1772
32;1776
32;1780
32;1840
32;1844
32;1848
32;1852
32;1856
32;1860
32;1864
32;1971
32;2047
32;2182
32;2186
32;2194
32;2201
32;2205
32;2318
32;2325
32;2329
32;2336
32;2340
32;2344
32;2348
32;2352
32;2356
32;2526
32;2540
32;2775
32;2789
32;2801
32;2813
32;2928
32;2932
32;2939
32;2949
32;2954
32;3052
32;3066
32;3075
32;3079
32;3084
32;3099
32;3132
32;3134
32;3139
32;3146
32;6386
32;6393
32;6405
32;6428
32;6445
32;6529
32;6586
32;6824
32;6875
32;6994
32;94651
32;95050
32;105310
32;105312
32;105336
32;105347
32;105349
32;105365
32;105367
44;3
44;6
44;9
44;12
44;15
44;18
44;22
44;24
44;36
44;38
44;40
44;42
44;54
44;57
44;60
44;63
44;65
44;67
44;73
44;75
44;77
44;79
44;137
44;180
44;200
44;215
44;285
44;287
44;289
44;291
44;298
44;300
44;302
44;306
44;311
44;340
44;466
44;488
44;493
44;499
44;505
44;511
44;523
44;535
44;553
44;583
44;651
44;657
44;663
44;669
44;675
44;693
44;699
44;1288
44;1384
44;1392
44;1400
44;1428
44;1436
44;1444
44;1578
44;1638
44;1738
44;1745
44;1749
44;1768
44;1772
44;1776
44;1780
44;1840
44;1844
44;1848
44;1852
44;1856
44;1860
44;1864
44;1971
44;2047
44;2182
44;2186
44;2194
44;2201
44;2205
44;2318
44;2325
44;2329
44;2336
44;2340
44;2344
44;2348
44;2352
44;2356
44;2526
44;2540
44;2775
44;2789
44;2801
44;2813
44;2928
44;2932
44;2939
44;2949
44;2954
44;3052
44;3066
44;3075
44;3079
44;3084
44;3099
44;3132
44;3134
44;3139
44;3146
44;3667
44;6386
44;6393
44;6405
44;6428
44;6445
44;6529
44;6586
44;6824
44;6875
44;6994
44;26141
44;94651
44;95050
44;105310
44;105312
44;105336
44;105347
44;105349
44;105365
44;105367
50;3
50;6
50;9
50;12
50;15
50;18
50;24
50;36
50;40
50;42
50;54
50;57
50;60
50;63
50;67
50;73
50;77
50;79
50;137
50;180
50;200
50;215
50;285
50;287
50;289
50;291
50;298
50;300
50;302
50;306
50;466
50;493
50;499
50;505
50;511
50;523
50;535
50;553
50;583
50;651
50;657
50;663
50;669
50;675
50;693
50;699
50;1288
50;1384
50;1392
50;1400
50;1428
50;1436
50;1444
50;1578
50;1638
50;1738
50;1745
50;1749
50;1768
50;1772
50;1776
50;1780
50;1840
50;1844
50;1848
50;1852
50;1856
50;1860
50;1864
50;1971
50;2047
50;2182
50;2186
50;2194
50;2201
50;2205
50;2318
50;2325
50;2329
50;2336
50;2340
50;2344
50;2348
50;2352
50;2356
50;2526
50;2540
50;2775
50;2789
50;2801
50;2813
50;2928
50;2932
50;2939
50;2949
50;2954
50;3052
50;3066
50;3075
50;3079
50;3084
50;3099
50;3132
50;3134
50;3139
50;3146
50;6386
50;6393
50;6405
50;6428
50;6445
50;6529
50;6586
50;6824
50;6875
50;6994
50;94651
50;95050
50;105310
50;105312
50;105336
50;105347
50;105349
50;105365
50;105367
56;3
56;6
56;9
56;12
56;15
56;18
56;22
56;24
56;36
56;38
56;40
56;42
56;54
56;57
56;60
56;63
56;65
56;67
56;73
56;75
56;77
56;79
56;137
56;180
56;200
56;215
56;285
56;287
56;289
56;291
56;298
56;300
56;302
56;306
56;311
56;334
56;340
56;466
56;488
56;493
56;499
56;505
56;511
56;523
56;535
56;553
56;583
56;651
56;657
56;663
56;669
56;675
56;693
56;699
56;1288
56;1384
56;1392
56;1400
56;1428
56;1436
56;1444
56;1578
56;1638
56;1738
56;1745
56;1749
56;1768
56;1772
56;1776
56;1780
56;1840
56;1844
56;1848
56;1852
56;1856
56;1860
56;1864
56;1971
56;2047
56;2182
56;2186
56;2194
56;2201
56;2205
56;2318
56;2325
56;2329
56;2336
56;2340
56;2344
56;2348
56;2352
56;2356
56;2526
56;2540
56;2775
56;2789
56;2801
56;2813
56;2928
56;2932
56;2939
56;2949
56;2954
56;3052
56;3066
56;3075
56;3079
56;3084
56;3099
56;3132
56;3134
56;3139
56;3146
56;3667
56;6386
56;6393
56;6405
56;6428
56;6445
56;6529
56;6586
56;6824
56;6875
56;6994
56;19670
56;26141
56;94651
56;95050
56;105310
56;105312
56;105336
56;105347
56;105349
56;105365
56;105367
59;3
59;6
59;9
59;12
59;15
59;18
59;24
59;36
59;42
59;54
59;57
59;60
59;63
59;67
59;73
59;77
59;79
59;137
59;180
59;200
59;215
59;285
59;287
59;289
59;291
59;298
59;300
59;302
59;306
59;466
59;493
59;499
59;505
59;511
59;523
59;535
59;553
59;583
59;651
59;657
59;663
59;669
59;675
59;693
59;699
59;1288
59;1384
59;1392
59;1400
59;1428
59;1436
59;1444
59;1578
59;1638
59;1738
59;1745
59;1749
59;1768
59;1772
59;1776
59;1780
59;1840
59;1844
59;1848
59;1852
59;1856
59;1860
59;1864
59;1971
59;2047
59;2182
59;2186
59;2194
59;2201
59;2205
59;2318
59;2325
59;2329
59;2336
59;2340
59;2344
59;2348
59;2352
59;2356
59;2526
59;2540
59;2775
59;2789
59;2801
59;2813
59;2928
59;2932
59;2939
59;2949
59;2954
59;3052
59;3066
59;3075
59;3079
59;3084
59;3099
59;3132
59;3134
59;3139
59;3146
59;6386
59;6393
59;6405
59;6428
59;6445
59;6529
59;6586
59;6824
59;6875
59;6994
59;94651
59;95050
59;105310
59;105312
59;105336
59;105347
59;105349
59;105365
59;105367
69;3
69;6
69;9
69;12
69;15
69;18
69;22
69;24
69;36
69;40
69;42
69;54
69;57
69;60
69;63
69;65
69;67
69;73
69;75
69;77
69;79
69;137
69;180
69;200
69;215
69;285
69;287
69;289
69;291
69;298
69;300
69;302
69;306
69;311
69;466
69;488
69;493
69;499
69;505
69;511
69;523
69;535
69;553
69;583
69;651
69;657
69;663
69;669
69;675
69;693
69;699
69;1288
69;1384
69;1392
69;1400
69;1428
69;1436
69;1444
69;1578
69;1638
69;1738
69;1745
69;1749
69;1768
69;1772
69;1776
69;1780
69;1840
69;1844
69;1848
69;1852
69;1856
69;1860
69;1864
69;1971
69;2047
69;2182
69;2186
69;2194
69;2201
69;2205
69;2318
69;2325
69;2329
69;2336
69;2340
69;2344
69;2348
69;2352
69;2356
69;2526
69;2540
69;2775
69;2789
69;2801
69;2813
69;2928
69;2932
69;2939
69;2949
69;2954
69;3052
69;3066
69;3075
69;3079
69;3084
69;3099
69;3132
69;3134
69;3139
69;3146
69;3667
69;6386
69;6393
69;6405
69;6428
69;6445
69;6529
69;6586
69;6824
69;6875
69;6994
69;94651
69;95050
69;105310
69;105312
69;105336
69;105347
69;105349
69;105365
69;105367
72;3
72;6
72;9
72;12
72;15
72;18
72;22
72;24
72;36
72;40
72;42
72;54
72;57
72;60
72;63
72;65
72;67
72;73
72;75
72;77
72;79
72;137
72;180
72;200
72;215
72;285
72;287
72;289
72;291
72;298
72;300
72;302
72;306
72;311
72;466
72;488
72;493
72;499
72;505
72;511
72;523
72;535
72;553
72;583
72;651
72;657
72;663
72;669
72;675
72;693
72;699
72;1288
72;1384
72;1392
72;1400
72;1428
72;1436
72;1444
72;1578
72;1638
72;1738
72;1745
72;1749
72;1768
72;1772
72;1776
72;1780
72;1840
72;1844
72;1848
72;1852
72;1856
72;1860
72;1864
72;1971
72;2047
72;2182
72;2186
72;2194
72;2201
72;2205
72;2318
72;2325
72;2329
72;2336
72;2340
72;2344
72;2348
72;2352
72;2356
72;2526
72;2540
72;2775
72;2789
72;2801
72;2813
72;2928
72;2932
72;2939
72;2949
72;2954
72;3052
72;3066
72;3075
72;3079
72;3084
72;3099
72;3132
72;3134
72;3139
72;3146
72;3667
72;6386
72;6393
72;6405
72;6428
72;6445
72;6529
72;6586
72;6824
72;6875
72;6994
72;26141
72;94651
72;95050
72;105310
72;105312
72;105336
72;105347
72;105349
72;105365
72;105367
81;3
81;6
81;9
81;12
81;15
81;18
81;22
81;24
81;36
81;40
81;42
81;54
81;57
81;60
81;63
81;67
81;73
81;75
81;77
81;79
81;137
81;180
81;200
81;215
81;285
81;287
81;289
81;291
81;298
81;300
81;302
81;306
81;311
81;466
81;488
81;493
81;499
81;505
81;511
81;523
81;535
81;553
81;583
81;651
81;657
81;663
81;669
81;675
81;693
81;699
81;1288
81;1384
81;1392
81;1400
81;1428
81;1436
81;1444
81;1578
81;1638
81;1738
81;1745
81;1749
81;1768
81;1772
81;1776
81;1780
81;1840
81;1844
81;1848
81;1852
81;1856
81;1860
81;1864
81;1971
81;2047
81;2182
81;2186
81;2194
81;2201
81;2205
81;2318
81;2325
81;2329
81;2336
81;2340
81;2344
81;2348
81;2352
81;2356
81;2526
81;2540
81;2775
81;2789
81;2801
81;2813
81;2928
81;2932
81;2939
81;2949
81;2954
81;3052
81;3066
81;3075
81;3079
81;3084
81;3099
81;3132
81;3134
81;3139
81;3146
81;3667
81;6386
81;6393
81;6405
81;6428
81;6445
81;6529
81;6586
81;6824
81;6875
81;6994
81;94651
81;95050
81;105310
81;105312
81;105336
81;105347
81;105349
81;105365
81;105367
87;88
87;705
87;1476
87;1784
87;1872
87;33231
87;92414
489;3
489;6
489;9
489;12
489;15
489;18
489;24
489;36
489;42
489;54
489;60
489;63
489;79
489;137
489;180
489;200
489;215
489;285
489;291
489;298
489;300
489;302
489;306
489;466
489;493
489;499
489;505
489;511
489;523
489;535
489;553
489;583
489;651
489;657
489;663
489;669
489;675
489;693
489;699
489;1288
489;1384
489;1392
489;1400
489;1428
489;1436
489;1444
489;1578
489;1638
489;1738
489;1745
489;1749
489;1768
489;1772
489;1776
489;1780
489;1840
489;1844
489;1848
489;1852
489;1856
489;1860
489;1864
489;1971
489;2047
489;2182
489;2186
489;2194
489;2201
489;2205
489;2318
489;2325
489;2329
489;2336
489;2340
489;2344
489;2348
489;2352
489;2356
489;2526
489;2540
489;2775
489;2789
489;2801
489;2813
489;2928
489;2932
489;2939
489;2949
489;2954
489;3052
489;3066
489;3075
489;3079
489;3084
489;3099
489;3132
489;3134
489;3139
489;3146
489;6386
489;6393
489;6405
489;6428
489;6445
489;6529
489;6586
489;6824
489;6875
489;6994
489;105310
489;105312
489;105336
489;105347
489;105349
489;105365
489;105367
495;6
495;9
495;12
495;15
495;18
495;24
495;36
495;42
495;54
495;60
495;63
495;79
495;137
495;180
495;200
495;215
495;291
495;298
495;300
495;302
495;306
495;466
495;493
495;499
495;505
495;511
495;523
495;535
495;553
495;583
495;651
495;657
495;663
495;669
495;675
495;693
495;699
495;1288
495;1384
495;1392
495;1400
495;1428
495;1436
495;1444
495;1578
495;1638
495;1738
495;1745
495;1749
495;1768
495;1772
495;1776
495;1780
495;1840
495;1844
495;1848
495;1852
495;1856
495;1860
495;1864
495;1971
495;2047
495;2182
495;2186
495;2194
495;2201
495;2205
495;2318
495;2325
495;2329
495;2336
495;2340
495;2344
495;2348
495;2352
495;2356
495;2526
495;2540
495;2775
495;2789
495;2801
495;2813
495;2928
495;2932
495;2939
495;2949
495;2954
495;3052
495;3066
495;3075
495;3079
495;3084
495;3099
495;3132
495;3134
495;3139
495;3146
495;6386
495;6393
495;6405
495;6428
495;6445
495;6529
495;6586
495;6824
495;6875
495;6994
495;105310
495;105312
495;105336
495;105347
495;105349
495;105365
495;105367
501;6
501;12
501;15
501;18
501;24
501;36
501;42
501;54
501;60
501;63
501;79
501;137
501;180
501;200
501;215
501;291
501;300
501;302
501;306
501;466
501;493
501;499
501;505
501;511
501;523
501;535
501;553
501;583
501;651
501;657
501;663
501;669
501;675
501;693
501;699
501;1288
501;1384
501;1392
501;1400
501;1428
501;1436
501;1444
501;1578
501;1638
501;1738
501;1745
501;1749
501;1768
501;1772
501;1776
501;1780
501;1840
501;1844
501;1848
501;1852
501;1856
501;1860
501;1864
501;1971
501;2047
501;2182
501;2186
501;2194
501;2201
501;2205
501;2318
501;2325
501;2329
501;2336
501;2340
501;2344
501;2348
501;2352
501;2356
501;2526
501;2540
501;2775
501;2789
501;2801
501;2813
501;2928
501;2932
501;2939
501;2949
501;2954
501;3052
501;3066
501;3075
501;3079
501;3084
501;3099
501;3132
501;3134
501;3139
501;3146
501;6386
501;6393
501;6405
501;6428
501;6445
501;6529
501;6586
501;6824
501;6875
501;6994
501;105310
501;105312
501;105336
501;105347
501;105349
501;105365
501;105367
507;6
507;12
507;18
507;24
507;36
507;42
507;54
507;60
507;63
507;79
507;137
507;180
507;200
507;215
507;291
507;302
507;306
507;466
507;493
507;499
507;505
507;511
507;523
507;535
507;553
507;583
507;651
507;657
507;663
507;669
507;675
507;693
507;699
507;1288
507;1384
507;1392
507;1400
507;1428
507;1436
507;1444
507;1578
507;1638
507;1738
507;1745
507;1749
507;1768
507;1772
507;1776
507;1780
507;1840
507;1844
507;1848
507;1852
507;1856
507;1860
507;1864
507;1971
507;2047
507;2182
507;2186
507;2194
507;2201
507;2205
507;2318
507;2325
507;2329
507;2336
507;2340
507;2344
507;2348
507;2352
507;2356
507;2526
507;2540
507;2775
507;2789
507;2801
507;2813
507;2928
507;2932
507;2939
507;2949
507;2954
507;3052
507;3066
507;3075
507;3079
507;3084
507;3099
507;3132
507;3134
507;3139
507;3146
507;6386
507;6393
507;6405
507;6428
507;6445
507;6529
507;6586
507;6824
507;6875
507;6994
507;105310
507;105312
507;105336
507;105347
507;105349
507;105365
507;105367
519;6
519;12
519;18
519;36
519;42
519;54
519;60
519;63
519;79
519;137
519;180
519;200
519;215
519;291
519;306
519;466
519;493
519;499
519;505
519;511
519;523
519;535
519;553
519;583
519;651
519;657
519;663
519;669
519;675
519;693
519;699
519;1288
519;1384
519;1392
519;1400
519;1428
519;1436
519;1444
519;1578
519;1638
519;1738
519;1745
519;1749
519;1768
519;1772
519;1776
519;1780
519;1840
519;1844
519;1848
519;1852
519;1856
519;1860
519;1864
519;1971
519;2047
519;2182
519;2186
519;2194
519;2201
519;2205
519;2318
519;2325
519;2329
519;2336
519;2340
519;2344
519;2348
519;2352
519;2356
519;2526
519;2540
519;2775
519;2789
519;2801
519;2813
519;2928
519;2932
519;2939
519;2949
519;2954
519;3052
519;3066
519;3075
519;3079
519;3084
519;3099
519;3132
519;3134
519;3139
519;3146
519;6386
519;6393
519;6405
519;6428
519;6445
519;6529
519;6586
519;6824
519;6875
519;6994
519;105310
519;105312
519;105336
519;105347
519;105349
519;105365
519;105367
531;6
531;12
531;18
531;36
531;54
531;60
531;63
531;79
531;137
531;180
531;200
531;215
531;291
531;466
531;493
531;499
531;505
531;511
531;523
531;535
531;553
531;583
531;651
531;657
531;663
531;669
531;675
531;693
531;699
531;1288
531;1384
531;1392
531;1400
531;1428
531;1436
531;1444
531;1578
531;1638
531;1738
531;1745
531;1749
531;1768
531;1772
531;1776
531;1780
531;1840
531;1844
531;1848
531;1852
531;1856
531;1860
531;1864
531;1971
531;2047
531;2182
531;2186
531;2194
531;2201
531;2205
531;2318
531;2325
531;2329
531;2336
531;2340
531;2344
531;2348
531;2352
531;2356
531;2526
531;2540
531;2775
531;2789
531;2801
531;2813
531;2928
531;2932
531;2939
531;2949
531;2954
531;3052
531;3066
531;3075
531;3079
531;3084
531;3099
531;3132
531;3134
531;3139
531;3146
531;6386
531;6393
531;6405
531;6428
531;6445
531;6529
531;6586
531;6824
531;6875
531;6994
531;105310
531;105312
531;105336
531;105347
531;105349
531;105365
531;105367
537;3
537;6
537;9
537;12
537;15
537;18
537;24
537;36
537;42
537;54
537;60
537;63
537;67
537;73
537;77
537;79
537;137
537;180
537;200
537;215
537;285
537;289
537;291
537;298
537;300
537;302
537;306
537;466
537;493
537;499
537;505
537;511
537;523
537;535
537;553
537;583
537;651
537;657
537;663
537;669
537;675
537;693
537;699
537;1288
537;1384
537;1392
537;1400
537;1428
537;1436
537;1444
537;1578
537;1638
537;1738
537;1745
537;1749
537;1768
537;1772
537;1776
537;1780
537;1840
537;1844
537;1848
537;1852
537;1856
537;1860
537;1864
537;1971
537;2047
537;2182
537;2186
537;2194
537;2201
537;2205
537;2318
537;2325
537;2329
537;2336
537;2340
537;2344
537;2348
537;2352
537;2356
537;2526
537;2540
537;2775
537;2789
537;2801
537;2813
537;2928
537;2932
537;2939
537;2949
537;2954
537;3052
537;3066
537;3075
537;3079
537;3084
537;3099
537;3132
537;3134
537;3139
537;3146
537;6386
537;6393
537;6405
537;6428
537;6445
537;6529
537;6586
537;6824
537;6875
537;6994
537;94651
537;95050
537;105310
537;105312
537;105336
537;105347
537;105349
537;105365
537;105367
543;3
543;6
543;9
543;12
543;15
543;18
543;24
543;36
543;42
543;54
543;60
543;63
543;73
543;77
543;79
543;137
543;180
543;200
543;215
543;285
543;289
543;291
543;298
543;300
543;302
543;306
543;466
543;493
543;499
543;505
543;511
543;523
543;535
543;553
543;583
543;651
543;657
543;663
543;669
543;675
543;693
543;699
543;1288
543;1384
543;1392
543;1400
543;1428
543;1436
543;1444
543;1578
543;1638
543;1738
543;1745
543;1749
543;1768
543;1772
543;1776
543;1780
543;1840
543;1844
543;1848
543;1852
543;1856
543;1860
543;1864
543;1971
543;2047
543;2182
543;2186
543;2194
543;2201
543;2205
543;2318
543;2325
543;2329
543;2336
543;2340
543;2344
543;2348
543;2352
543;2356
543;2526
543;2540
543;2775
543;2789
543;2801
543;2813
543;2928
543;2932
543;2939
543;2949
543;2954
543;3052
543;3066
543;3075
543;3079
543;3084
543;3099
543;3132
543;3134
543;3139
543;3146
543;6386
543;6393
543;6405
543;6428
543;6445
543;6529
543;6586
543;6824
543;6875
543;6994
543;95050
543;105310
543;105312
543;105336
543;105347
543;105349
543;105365
543;105367
549;3
549;6
549;9
549;12
549;15
549;18
549;24
549;36
549;42
549;54
549;60
549;63
549;77
549;79
549;137
549;180
549;200
549;215
549;285
549;289
549;291
549;298
549;300
549;302
549;306
549;466
549;493
549;499
549;505
549;511
549;523
549;535
549;553
549;583
549;651
549;657
549;663
549;669
549;675
549;693
549;699
549;1288
549;1384
549;1392
549;1400
549;1428
549;1436
549;1444
549;1578
549;1638
549;1738
549;1745
549;1749
549;1768
549;1772
549;1776
549;1780
549;1840
549;1844
549;1848
549;1852
549;1856
549;1860
549;1864
549;1971
549;2047
549;2182
549;2186
549;2194
549;2201
549;2205
549;2318
549;2325
549;2329
549;2336
549;2340
549;2344
549;2348
549;2352
549;2356
549;2526
549;2540
549;2775
549;2789
549;2801
549;2813
549;2928
549;2932
549;2939
549;2949
549;2954
549;3052
549;3066
549;3075
549;3079
549;3084
549;3099
549;3132
549;3134
549;3139
549;3146
549;6386
549;6393
549;6405
549;6428
549;6445
549;6529
549;6586
549;6824
549;6875
549;6994
549;105310
549;105312
549;105336
549;105347
549;105349
549;105365
549;105367
597;283
597;601
597;1788
597;2360
597;33566
597;105390
647;6
647;12
647;18
647;36
647;54
647;63
647;200
647;215
647;493
647;499
647;505
647;511
647;523
647;535
647;553
647;583
647;651
647;657
647;663
647;669
647;675
647;693
647;699
647;1288
647;1384
647;1392
647;1400
647;1428
647;1436
647;1444
647;1578
647;1638
647;1738
647;1745
647;1749
647;1768
647;1772
647;1776
647;1780
647;1840
647;1844
647;1848
647;1852
647;1856
647;1860
647;1864
647;1971
647;2047
647;2182
647;2186
647;2194
647;2201
647;2205
647;2318
647;2325
647;2329
647;2336
647;2340
647;2344
647;2348
647;2352
647;2356
647;2526
647;2540
647;2775
647;2789
647;2801
647;2813
647;2928
647;2932
647;2939
647;2949
647;2954
647;3052
647;3066
647;3075
647;3079
647;3084
647;3099
647;3132
647;3134
647;3139
647;3146
647;6386
647;6393
647;6405
647;6428
647;6445
647;6529
647;6586
647;6824
647;6875
647;6994
647;105310
647;105312
647;105336
647;105347
647;105349
647;105365
647;105367
653;12
653;18
653;36
653;54
653;63
653;200
653;215
653;493
653;499
653;505
653;511
653;523
653;535
653;553
653;583
653;651
653;657
653;663
653;669
653;675
653;693
653;699
653;1288
653;1384
653;1392
653;1400
653;1428
653;1436
653;1444
653;1578
653;1638
653;1738
653;1745
653;1749
653;1768
653;1772
653;1776
653;1780
653;1840
653;1844
653;1848
653;1852
653;1856
653;1860
653;1864
653;1971
653;2047
653;2182
653;2186
653;2194
653;2201
653;2205
653;2318
653;2325
653;2329
653;2336
653;2340
653;2344
653;2348
653;2352
653;2356
653;2526
653;2540
653;2775
653;2789
653;2801
653;2813
653;2928
653;2932
653;2939
653;2949
653;2954
653;3052
653;3066
653;3075
653;3079
653;3084
653;3099
653;3132
653;3134
653;3139
653;3146
653;6386
653;6393
653;6405
653;6428
653;6445
653;6529
653;6586
653;6824
653;6875
653;6994
653;105310
653;105312
653;105336
653;105347
653;105349
653;105365
653;105367
659;18
659;36
659;54
659;63
659;200
659;215
659;493
659;499
659;505
659;511
659;523
659;535
659;553
659;583
659;651
659;657
659;663
659;669
659;675
659;693
659;699
659;1288
659;1384
659;1392
659;1400
659;1428
659;1436
659;1444
659;1578
659;1638
659;1738
659;1745
659;1749
659;1768
659;1772
659;1776
659;1780
659;1840
659;1844
659;1848
659;1852
659;1856
659;1860
659;1864
659;1971
659;2047
659;2182
659;2186
659;2194
659;2201
659;2205
659;2318
659;2325
659;2329
659;2336
659;2340
659;2344
659;2348
659;2352
659;2356
659;2526
659;2540
659;2775
659;2789
659;2801
659;2813
659;2928
659;2932
659;2939
659;2949
659;2954
659;3052
659;3066
659;3075
659;3079
659;3084
659;3099
659;3132
659;3134
659;3139
659;3146
659;6386
659;6393
659;6405
659;6428
659;6445
659;6529
659;6586
659;6824
659;6875
659;6994
659;105310
659;105312
659;105336
659;105347
659;105349
659;105365
659;105367
665;36
665;54
665;63
665;200
665;215
665;493
665;499
665;505
665;511
665;523
665;535
665;553
665;583
665;651
665;657
665;663
665;669
665;675
665;693
665;699
665;1288
665;1384
665;1392
665;1400
665;1428
665;1436
665;1444
665;1578
665;1638
665;1738
665;1745
665;1749
665;1768
665;1772
665;1776
665;1780
665;1840
665;1844
665;1848
665;1852
665;1856
665;1860
665;1864
665;1971
665;2047
665;2182
665;2186
665;2194
665;2201
665;2205
665;2318
665;2325
665;2329
665;2336
665;2340
665;2344
665;2348
665;2352
665;2356
665;2526
665;2540
665;2775
665;2789
665;2801
665;2813
665;2928
665;2932
665;2939
665;2949
665;2954
665;3052
665;3066
665;3075
665;3079
665;3084
665;3099
665;3132
665;3134
665;3139
665;3146
665;6386
665;6393
665;6405
665;6428
665;6445
665;6529
665;6586
665;6824
665;6875
665;6994
665;105310
665;105312
665;105336
665;105347
665;105349
665;105365
665;105367
671;54
671;63
671;200
671;215
