CarTravelID;Departure nodeID;Arrival nodeID;Departure time;Arrival time
4416;7515201;7514336;923;935
4417;7514336;7515201;1118;1127
4420;7515201;7514336;831;843
4424;7515201;7514336;843;855
4425;7514336;7515201;1053;1062
4431;7515201;7514336;853;865
4432;7514336;7515201;1063;1072
4435;7515201;7514336;863;875
4436;7514336;7515201;1076;1085
4439;7515201;7514336;873;885
4442;7515201;7514250;916;933
4443;7514250;7515201;1082;1096
4446;7515201;7514336;883;895
4447;7514336;7515201;1088;1097
4454;7514336;7515201;1106;1115
4457;7515201;7514153;878;912
4458;7514105;7515201;1056;1085
4464;7515201;7514250;832;849
4468;7515201;7514105;889;921
4469;7514153;7515201;1065;1096
4472;7515201;7514250;839;856
4479;7515201;7514336;893;905
4517;7515201;7514336;913;925
4637;7515201;7514336;1062;1074
4640;7515201;7514250;886;903
4644;7515201;7514250;894;911
4648;7514250;7515201;1112;1126
4664;7515201;7514153;863;897
4678;7515201;7514105;874;906
4712;7515201;7514336;1017;1029
4716;7514336;7515201;1012;1021
4719;7515201;7514336;886;898
4723;7514336;7515201;1020;1029
4727;7514336;7515201;1030;1039
4734;7514336;7515201;1040;1049
4738;7514336;7515201;952;961
4742;7514336;7515201;962;971
4746;7514336;7515201;972;981
4750;7514336;7515201;982;991
4754;7514336;7515201;992;1001
4758;7514153;7515201;982;1013
4761;7515201;7514250;879;896
4765;7514105;7515201;991;1020
4768;7515201;7514250;887;904
4772;7514153;7515201;1015;1046
4776;7514336;7515201;1002;1011
4780;7514250;7515201;981;995
4783;7515201;7514153;856;890
4787;7514250;7515201;985;999
4795;7514105;7515201;928;957
4799;7514250;7515201;1000;1014
4803;7514153;7515201;934;965
4806;7515201;7514153;893;927
4807;7514250;7515201;1008;1022
4810;7515201;7514153;886;920
4813;7515201;7514336;906;918
4814;7515201;7514336;1032;1044
4827;7515201;7514336;1011;1023
4840;7515201;7514336;1018;1030
5119;7514336;7515201;1133;1142
5140;7514336;7515201;1148;1157
5620;7515201;7514336;993;1005
5623;7515201;7514336;1001;1013
5628;7514336;7515201;1192;1201
5637;7515201;7514336;1021;1033
5642;7514336;7515201;1207;1216
5645;7515201;7514336;933;945
5649;7515201;7514336;1031;1043
5654;7514336;7515201;1222;1231
5657;7515201;7514336;953;965
5661;7515201;7514336;963;975
5666;7514336;7515201;1163;1172
5669;7515201;7514336;973;985
5672;7515201;7514153;941;975
5675;7515201;7514105;952;984
5678;7515201;7514153;974;1008
5679;7514105;7515201;1150;1179
5682;7515201;7514336;983;995
5689;7515201;7514250;957;974
5692;7515201;7514250;961;978
5693;7514153;7515201;1045;1076
5700;7515201;7514153;1011;1045
5705;7514105;7515201;1180;1209
5708;7515201;7514250;969;986
5715;7515201;7514105;1024;1056
5718;7515201;7514250;976;993
5719;7514250;7515201;1142;1156
5722;7515201;7514250;984;1001
5726;7515201;7514336;1015;1027
5740;7515201;7514250;1015;1032
5741;7514250;7515201;1213;1227
5754;7515201;7514105;1015;1047
5758;7515201;7514153;1015;1049
5785;7515201;7514250;1032;1049
5831;7515201;7514336;943;955
5858;7514336;7515201;1178;1187
5922;7515201;7514250;1062;1079
5954;7515201;7514105;1011;1043
5986;7515201;7514153;1018;1052
6040;7515201;7514153;990;1024
6045;7515201;7514105;990;1022
6058;7515201;7514336;1085;1097
6067;7515201;7514105;1085;1117
6081;7515201;7514250;1085;1102
6109;7515201;7514105;1017;1049
6113;7515201;7514153;1017;1051
6118;7514336;7515201;1050;1059
6122;7514336;7515201;1060;1069
6129;7514336;7515201;1070;1079
6133;7514250;7515201;1089;1103
6137;7514153;7515201;1072;1103
6140;7515201;7514153;1031;1065
6141;7514250;7515201;1149;1163
6144;7515201;7514336;986;998
6151;7514336;7515201;1170;1179
6156;7514105;7515201;1157;1186
6160;7514336;7515201;1113;1122
6165;7514336;7515201;1185;1194
6175;7514105;7515201;1187;1216
6178;7515201;7514336;936;948
6189;7514336;7515201;1155;1164
6198;7515201;7514250;1018;1035
6202;7515201;7514105;945;977
6203;7515201;7514105;1018;1050
6206;7515201;7514336;976;988
6211;7514336;7515201;1140;1149
6214;7515201;7514250;962;979
6229;7515201;7514250;1017;1034
6233;7515201;7514250;977;994
6432;7514336;7515201;1125;1134
6458;7514336;7515201;1293;1302
6467;7514336;7515201;1237;1246
6471;7514336;7515201;1252;1261
6479;7514336;7515201;1267;1276
6487;7514336;7515201;1308;1317
6502;7514336;7515201;1323;1332
6529;7515201;7514105;1062;1094
6555;7514250;7515201;1243;1257
6558;7514250;7515201;1273;1287
6569;7514158;7515201;1253;1286
6597;7514336;7515201;1330;1339
6599;7514336;7515201;1259;1268
6601;7514158;7515201;1320;1353
6604;7514336;7515201;1214;1223
6613;7514105;7515201;1217;1246
6615;7514158;7515201;1260;1293
6617;7514336;7515201;1300;1309
6619;7514336;7515201;1244;1253
6621;7514336;7515201;1315;1324
6625;7515201;7514336;1091;1103
6630;7515201;7514336;1106;1118
6636;7515201;7514336;1121;1133
6644;7515201;7514336;1041;1053
6646;7515201;7514336;1051;1063
6652;7515201;7514336;1064;1076
6660;7515201;7514250;1065;1082
6666;7515201;7514105;1118;1150
6669;7515201;7514336;1076;1088
6686;7515201;7514336;1094;1106
6692;7515201;7514250;1095;1112
6698;7515201;7514250;1125;1142
6699;7514105;7515201;1210;1239
6736;7514158;7515201;1313;1346
6816;7514105;7515201;1296;1325
6871;7515201;7514105;1111;1143
6872;7514250;7515201;1333;1347
6878;7515201;7514336;1034;1046
6894;7514250;7515201;1280;1294
6907;7514250;7515201;1340;1354
7127;7514336;7515201;1360;1369
7185;7514105;7515201;1273;1302
7188;7514105;7515201;1303;1332
7191;7514105;7515201;1333;1362
7209;7514250;7515201;1363;1377
7219;7514336;7515201;339;348
8002;7514336;7515201;421;430
8605;7515201;7514336;327;339
13217;7514336;7515201;1229;1238
13624;7515201;7514336;1180;1192
13636;7514336;7515201;1398;1407
13639;7515201;7514158;1217;1253
13650;7515201;7514336;1195;1207
13655;7514336;7515201;1383;1392
13658;7515201;7514336;1210;1222
13665;7515201;7514336;1136;1148
13673;7515201;7514336;1225;1237
13678;7514336;7515201;1413;1422
13684;7515201;7514336;1151;1163
13691;7515201;7514250;1196;1213
13692;7514105;7515201;1266;1295
13699;7515201;7514336;1166;1178
13704;7514336;7515201;1353;1362
13707;7515201;7514105;1148;1180
13711;7515201;7514250;1226;1243
13719;7515201;7514105;1178;1210
13727;7514336;7515201;1375;1384
13765;7514158;7515201;1371;1404
13831;7514105;7515201;1326;1355
13835;7514250;7515201;1393;1407
13838;7514336;7515201;1322;1331
13842;7514105;7515201;1393;1422
13845;7515201;7514105;1141;1173
13849;7515201;7514105;1171;1203
13853;7515201;7514158;1210;1246
13857;7514250;7515201;1400;1414
13924;7514336;7515201;1390;1399
13926;7514336;7515201;1405;1414
13928;7514158;7515201;1378;1411
14123;7514336;7515201;1443;1452
14136;7515201;7514336;1422;1434
14177;7514105;7515201;1423;1452
14270;7515201;7514336;1303;1315
14277;7515201;7514336;1281;1293
14282;7514336;7515201;1473;1482
14288;7515201;7514336;1296;1308
14314;7515201;7514336;1311;1323
14321;7515201;7514336;1240;1252
14333;7514336;7515201;1458;1467
14338;7515201;7514158;1277;1313
14352;7515201;7514105;1234;1266
14356;7515201;7514250;1316;1333
14357;7514105;7515201;1386;1415
14361;7514250;7515201;1452;1466
14367;7515201;7514336;1255;1267
14386;7515201;7514105;1264;1296
14390;7515201;7514250;1256;1273
14398;7515201;7514105;1294;1326
14529;7514105;7515201;1416;1445
14533;7514250;7515201;1482;1496
14578;7515201;7514336;1452;1464
14589;7514105;7515201;1446;1475
14605;7514158;7515201;1498;1531
14611;7514336;7515201;1382;1391
14619;7514105;7515201;1453;1482
14622;7514336;7515201;1450;1459
14629;7515201;7514336;1304;1316
14638;7515201;7514250;1422;1439
14649;7515201;7514336;1233;1245
14652;7515201;7514105;1257;1289
14656;7514250;7515201;1459;1473
14731;7515201;7514250;1452;1469
16098;7515201;7514336;1386;1398
16101;7515201;7514336;1371;1383
16113;7515201;7514158;1335;1371
16123;7515201;7514336;1401;1413
16134;7515201;7514336;1363;1375
16152;7515201;7514105;1354;1386
16159;7515201;7514336;1341;1353
16166;7515201;7514250;1346;1363
16177;7515201;7514105;1384;1416
16184;7515201;7514250;1376;1393
16220;7515201;7514158;1422;1458
16296;7515201;7514336;1394;1406
16299;7515201;7514336;1334;1346
16482;7514158;7515201;1491;1524
16507;7515201;7514336;1431;1443
16527;7515201;7514105;1414;1446
16567;7515201;7514158;1452;1488
16626;7515201;7514250;1435;1452
16760;7515201;7514336;1461;1473
16768;7515201;7514158;1455;1491
16771;7515201;7514336;1446;1458
16780;7515201;7514250;1465;1482
16982;7514336;7515201;351;360
18252;7515201;7514336;339;351
23721;7515201;7514105;1032;1064
40687;7514336;7515201;369;378
54189;7514336;7515201;391;400
67262;7514250;7515201;325;339
67871;7514250;7515201;350;364
67877;7514250;7515201;370;384
67881;7514250;7515201;382;396
67885;7514105;7515201;408;437
67886;7514250;7515201;482;496
67888;7514153;7515201;422;453
67893;7514250;7515201;356;370
67902;7514250;7515201;371;385
67909;7514250;7515201;379;393
67918;7514250;7515201;394;408
68088;7514153;7515201;449;480
68109;7514250;7515201;375;389
68117;7514250;7515201;547;561
68133;7514250;7515201;617;631
68139;7514105;7515201;373;402
68546;7514153;7515201;599;630
68547;7514105;7515201;610;639
68548;7514105;7515201;630;659
68551;7514250;7515201;451;465
68949;7515201;7514250;308;325
70073;7515201;7514105;341;373
71693;7514153;7515201;1052;1083
71695;7514105;7515201;1063;1092
74849;7515201;7514250;1011;1028
74917;7514250;7515201;340;354
75566;7514250;7515201;657;671
75585;7514153;7515201;387;418
75980;7514153;7515201;619;650
75982;7514250;7515201;460;474
76378;7515201;7514250;323;340
81287;7514250;7515201;1250;1264
82476;7514250;7515201;352;366
83640;7515201;7514250;335;352
84813;7514105;7515201;867;896
86160;7514250;7515201;1119;1133
89882;7514153;7515201;308;339
90491;7514153;7515201;333;364
90497;7514153;7515201;353;384
90499;7514153;7515201;365;396
90506;7514153;7515201;339;370
90511;7514250;7515201;386;400
90514;7514153;7515201;354;385
90519;7514153;7515201;362;393
90523;7514153;7515201;377;408
90666;7514336;7515201;480;489
90667;7514153;7515201;358;389
90687;7514153;7515201;346;377
90707;7514153;7515201;347;378
91807;7515201;7514153;274;308
93366;7515201;7514250;339;356
103259;7514105;7515201;322;351
103797;7514105;7515201;355;384
103799;7514105;7515201;367;396
103807;7514105;7515201;341;370
103812;7514105;7515201;356;385
103817;7514105;7515201;364;393
103821;7514250;7515201;406;420
103824;7514105;7515201;379;408
103928;7514105;7515201;360;389
103944;7514105;7515201;348;377
103963;7514105;7515201;349;378
104404;7515201;7514105;290;322
109630;7515201;7514250;990;1007
113057;7514153;7515201;338;369
114281;7515201;7514153;304;338
129064;7514105;7515201;352;381
130036;7515201;7514105;320;352
470510;7515201;7514336;784;796
472907;7515201;7514336;794;806
474698;7515201;7514336;1173;1185
474810;7515201;7514336;804;816
477158;7515201;7514336;814;826
478753;7515201;7514336;824;836
481664;7515201;7514336;744;756
483929;7515201;7514336;1429;1441
483931;7515201;7514158;1429;1465
483933;7515201;7514250;1429;1446
483934;7515201;7514336;754;766
485942;7515201;7514336;764;776
487875;7515201;7514105;1069;1101
487926;7514250;7515201;458;472
492513;7515201;7514105;493;525
499609;7515201;7514105;1227;1259
499615;7514153;7515201;429;460
500026;7514250;7515201;497;511
500405;7515201;7514336;774;786
502312;7514336;7515201;1095;1104
502881;7515201;7514105;283;315
510201;7514250;7515201;537;551
510396;7515201;7514153;422;456
519906;7514105;7515201;415;444
524363;7514336;7515201;490;499
537971;7514105;7515201;460;489
538759;7515201;7514250;301;318
540833;7515201;7514105;1039;1071
548196;7515201;7514250;551;568
550659;7514250;7515201;409;423
556407;7515201;7514153;297;331
557153;7515201;7514336;541;553
557233;7515201;7514250;541;558
557251;7515201;7514105;541;573
557269;7515201;7514153;541;575
559598;7515201;7514336;551;563
559704;7515201;7514105;551;583
560839;7515201;7514105;313;345
595249;7514336;7515201;1110;1119
595251;7514336;7515201;1199;1208
595275;7514336;7515201;1480;1489
595306;7514336;7515201;1420;1429
595363;7514153;7515201;719;750
595399;7514336;7515201;1274;1283
595410;7514105;7515201;752;781
595430;7514153;7515201;761;792
595446;7514250;7515201;1370;1384
595448;7514250;7515201;1489;1503
595458;7514105;7515201;772;801
595477;7514153;7515201;781;812
595499;7514105;7515201;792;821
595616;7514105;7515201;440;469
